dataset_id	sample_id	method_id	method_label	K	partition_id	is_reference	feature_type	feature_id	genes_used	n_boundary	n_interior	median_boundary	median_interior	median_delta_boundary_minus_interior	bootstrap_ci_lower	bootstrap_ci_upper	bootstrap_replicates	pvalue_mannwhitney_spot_level	n_mixed_blocks	block_median_delta	block_interval_lower	block_interval_upper	fdr_bh_within_partition
GSE267401	GSM8265211_CTC21P	Official_BayesSpace_nrep1000	Official_BayesSpace_nrep1000	4	seed_23	False	gene	PTPRC	PTPRC	1270	3420	0.0	0.0	0.0	0.0	0.0	1000	0.33582925863343405	32	0.0	0.0	0.0	0.36941218449677743
GSE267401	GSM8265211_CTC21P	Official_BayesSpace_nrep1000	Official_BayesSpace_nrep1000	4	seed_37	False	gene	PTPRC	PTPRC	1283	3407	0.0	0.0	0.0	0.0	0.0	1000	0.275929111440427	32	0.0	0.0	0.0	0.30352202258446964
GSE267401	GSM8265211_CTC21P	Official_BayesSpace_nrep1000	Official_BayesSpace_nrep1000	4	seed_11	True	signature	SIG_CAF_FAP	FAP,COL1A1,DCN,COL3A1,LUM	1291	3399	0.975212103830222	1.4920872608245288	-0.5168751569943068	-0.5938962064359855	-0.3876597401531707	1000	1.420619900297073e-16	32	-0.06094008096391673	-1.1943231038457691	1.3444519880105998	5.208939634422601e-16
GSE267401	GSM8265211_CTC21P	Official_BayesSpace_nrep1000	Official_BayesSpace_nrep1000	4	seed_23	False	signature	SIG_CAF_FAP	FAP,COL1A1,DCN,COL3A1,LUM	1270	3420	0.9796568149209945	1.4770750661344239	-0.4974182512134293	-0.5833130942186917	-0.37543248985454974	1000	4.062404814431555e-16	32	-0.06590459654292047	-0.9662407324410809	1.3532255586015147	1.4895484319582368e-15
GSE267401	GSM8265211_CTC21P	Official_BayesSpace_nrep1000	Official_BayesSpace_nrep1000	4	seed_37	False	signature	SIG_CAF_FAP	FAP,COL1A1,DCN,COL3A1,LUM	1283	3407	0.9681766634538344	1.4861729386376912	-0.5179962751838568	-0.6069443568361862	-0.3979324753003591	1000	5.743558175642851e-17	32	-0.06533531607750082	-1.1617827046884381	1.3597703985873348	2.1059713310690453e-16
GSE267401	GSM8265211_CTC21P	Official_BayesSpace_nrep1000	Official_BayesSpace_nrep1000	4	seed_11	True	signature	SIG_CYTOTOX	NKG7,GNLY,GZMB,PRF1,IFNG	1291	3399	0.0	0.0	0.0	0.0	0.0	1000	1.155176910691377e-05	32	0.0	-0.0792966570872219	0.20031259283429687	2.1178243362675243e-05
GSE267401	GSM8265211_CTC21P	Official_BayesSpace_nrep1000	Official_BayesSpace_nrep1000	4	seed_23	False	signature	SIG_CYTOTOX	NKG7,GNLY,GZMB,PRF1,IFNG	1270	3420	0.0	0.0	0.0	0.0	0.0	1000	1.2503866760873634e-05	32	0.0	-0.07971606608109189	0.20441551270121114	2.292375572826833e-05
GSE267401	GSM8265211_CTC21P	Official_BayesSpace_nrep1000	Official_BayesSpace_nrep1000	4	seed_37	False	signature	SIG_CYTOTOX	NKG7,GNLY,GZMB,PRF1,IFNG	1283	3407	0.0	0.0	0.0	0.0	0.0	1000	6.932452437989686e-06	32	0.0	-0.057253333277434794	0.20759945080633627	1.2709496136314423e-05
GSE267401	GSM8265211_CTC21P	Official_BayesSpace_nrep1000	Official_BayesSpace_nrep1000	4	seed_11	True	signature	SIG_EXCLUSION_CONTRAST	CAF:FAP,COL1A1,DCN,COL3A1,LUM;MY:SPP1,LST1,TYROBP,C1QA,C1QB,C1QC;TCELL:TRAC,CD3D,CD3E,CD247	1291	3399	1.1522752488932348	1.6806383127841529	-0.528363063890918	-0.6329077134627363	-0.437240393272246	1000	1.904525229744945e-14	32	-0.0533863786103384	-1.0295640519069864	1.4630876946019165	4.189955505438879e-14
GSE267401	GSM8265211_CTC21P	Official_BayesSpace_nrep1000	Official_BayesSpace_nrep1000	4	seed_23	False	signature	SIG_EXCLUSION_CONTRAST	CAF:FAP,COL1A1,DCN,COL3A1,LUM;MY:SPP1,LST1,TYROBP,C1QA,C1QB,C1QC;TCELL:TRAC,CD3D,CD3E,CD247	1270	3420	1.1591358360948627	1.6760900193045982	-0.5169541832097355	-0.6145635826160413	-0.4149817547422302	1000	3.9834827419681456e-14	32	-0.0533863786103384	-0.9883402947002002	1.4724138170381877	1.0954577540412401e-13
GSE267401	GSM8265211_CTC21P	Official_BayesSpace_nrep1000	Official_BayesSpace_nrep1000	4	seed_37	False	signature	SIG_EXCLUSION_CONTRAST	CAF:FAP,COL1A1,DCN,COL3A1,LUM;MY:SPP1,LST1,TYROBP,C1QA,C1QB,C1QC;TCELL:TRAC,CD3D,CD3E,CD247	1283	3407	1.144076641630737	1.6817604437146354	-0.5376838020838983	-0.6533497162783914	-0.43855854958947105	1000	1.0452056433864366e-14	32	-0.04944713506016385	-1.048622255670726	1.483405674558457	2.874315519312701e-14
GSE267401	GSM8265211_CTC21P	Official_BayesSpace_nrep1000	Official_BayesSpace_nrep1000	4	seed_11	True	signature	SIG_EXCLUSION_TGFB_CXCL12	TGFB1,CXCL12,ACTA2,TAGLN,FAP,COL1A1	1291	3399	0.5071806293564342	0.8081840199562457	-0.3010033905998115	-0.3585227087191571	-0.2577978390442283	1000	3.2753630279516998e-22	32	-0.0381843159815157	-0.7663632846023507	0.7927256421414488	2.4066360022368715e-21
GSE267401	GSM8265211_CTC21P	Official_BayesSpace_nrep1000	Official_BayesSpace_nrep1000	4	seed_23	False	signature	SIG_EXCLUSION_TGFB_CXCL12	TGFB1,CXCL12,ACTA2,TAGLN,FAP,COL1A1	1270	3420	0.5012184570712038	0.8073903653320432	-0.3061719082608394	-0.366210226796676	-0.256441445263061	1000	1.6580653641675271e-22	32	-0.03831399734821303	-0.6880797659984851	0.8177964490915297	1.8238719005842797e-21
GSE267401	GSM8265211_CTC21P	Official_BayesSpace_nrep1000	Official_BayesSpace_nrep1000	4	seed_37	False	signature	SIG_EXCLUSION_TGFB_CXCL12	TGFB1,CXCL12,ACTA2,TAGLN,FAP,COL1A1	1283	3407	0.5003193474738078	0.8081840199562457	-0.3078646724824379	-0.3734943174419502	-0.25790129189634	1000	4.3943623314054855e-23	32	-0.058183743248781616	-0.7948479460790125	0.7961041565366681	3.485960845824607e-22
GSE267401	GSM8265211_CTC21P	Official_BayesSpace_nrep1000	Official_BayesSpace_nrep1000	4	seed_11	True	signature	SIG_MY_SPP1	SPP1,LST1,TYROBP,C1QA,C1QB,C1QC	1291	3399	0.1825597109820852	0.1307808549805057	0.0517788560015795	0.02896017040674219	0.07374573071746723	1000	0.0002617868062007879	32	0.0	-0.197099879149342	0.5197429667596731	0.00041137926688695245
GSE267401	GSM8265211_CTC21P	Official_BayesSpace_nrep1000	Official_BayesSpace_nrep1000	4	seed_23	False	signature	SIG_MY_SPP1	SPP1,LST1,TYROBP,C1QA,C1QB,C1QC	1270	3420	0.18368333736021364	0.1302084469676832	0.05347489039253045	0.027663296783379268	0.07674111162795108	1000	0.00037314856990213716	32	0.0	-0.1784011174683184	0.44229399894838345	0.0005863763241319298
GSE267401	GSM8265211_CTC21P	Official_BayesSpace_nrep1000	Official_BayesSpace_nrep1000	4	seed_37	False	signature	SIG_MY_SPP1	SPP1,LST1,TYROBP,C1QA,C1QB,C1QC	1283	3407	0.1838189935450086	0.12998564908474725	0.05383334446026136	0.029890293972052492	0.07521078509117826	1000	0.00023137511242555487	32	0.0	-0.17824305326416862	0.5271497617680572	0.0003635894623830148
GSE267401	GSM8265211_CTC21P	Official_BayesSpace_nrep1000	Official_BayesSpace_nrep1000	4	seed_11	True	signature	SIG_TCELL	TRAC,CD3D,CD3E,CD247	1291	3399	0.0	0.0	0.0	0.0	0.0	1000	0.6699237393852429	32	0.0	-0.07203252831949228	0.38400933345013455	0.6699237393852429
GSE267401	GSM8265211_CTC21P	Official_BayesSpace_nrep1000	Official_BayesSpace_nrep1000	4	seed_23	False	signature	SIG_TCELL	TRAC,CD3D,CD3E,CD247	1270	3420	0.0	0.0	0.0	0.0	0.0	1000	0.7630686895997865	32	0.0	-0.0832625332433115	0.3735855471947252	0.7630686895997865
GSE267401	GSM8265211_CTC21P	Official_BayesSpace_nrep1000	Official_BayesSpace_nrep1000	4	seed_37	False	signature	SIG_TCELL	TRAC,CD3D,CD3E,CD247	1283	3407	0.0	0.0	0.0	0.0	0.0	1000	0.7751830413472678	32	0.0	-0.07234267027849209	0.371460889742937	0.7751830413472678
GSE267401	GSM8265211_CTC21P	Official_BayesSpace_nrep1000	Official_BayesSpace_nrep1000	4	seed_11	True	gene	SPP1	SPP1	1291	3399	0.0	0.0	0.0	0.0	0.0	1000	0.24468890521549413	32	0.0	-0.3416725145081117	1.310716499135846	0.29906421748560397
GSE267401	GSM8265211_CTC21P	Official_BayesSpace_nrep1000	Official_BayesSpace_nrep1000	4	seed_23	False	gene	SPP1	SPP1	1270	3420	0.0	0.0	0.0	0.0	0.0	1000	0.32793106087341983	32	0.0	-0.3426944202047376	1.3417725955829476	0.36941218449677743
GSE267401	GSM8265211_CTC21P	Official_BayesSpace_nrep1000	Official_BayesSpace_nrep1000	4	seed_37	False	gene	SPP1	SPP1	1283	3407	0.0	0.0	0.0	0.0	0.0	1000	0.16027642095693717	32	0.0	-0.33296032533316244	1.4734879236469662	0.1958934033918121
GSE267401	GSM8265211_CTC21P	Official_BayesSpace_nrep1000	Official_BayesSpace_nrep1000	6	seed_11	True	gene	COL1A1	COL1A1	1997	2693	2.5210495220503306	3.5869179950112104	-1.0658684729608798	-1.2828644753402163	-0.8186281775689364	1000	1.8665141006387954e-38	35	0.01958695325060722	-1.5244985199067471	2.2708705949842685	1.0265827553513375e-37
GSE267401	GSM8265211_CTC21P	Official_BayesSpace_nrep1000	Official_BayesSpace_nrep1000	6	seed_23	False	gene	COL1A1	COL1A1	2086	2604	2.421716914758105	3.7738392847244064	-1.3521223699663016	-1.5844192113920657	-1.1437507357551986	1000	1.547158761388732e-51	35	-0.03577056320018368	-1.7431773084295878	2.3389646832886175	8.509373187638026e-51
GSE267401	GSM8265211_CTC21P	Official_BayesSpace_nrep1000	Official_BayesSpace_nrep1000	6	seed_37	False	gene	COL1A1	COL1A1	2089	2601	2.434141649335299	3.7518542532753245	-1.3177126039400253	-1.5475651860785866	-1.09432534438407	1000	5.49834902434617e-49	35	0.016484275243487057	-1.737520955016213	2.3244985371367473	3.0240919633903933e-48
GSE267401	GSM8265211_CTC21P	Official_BayesSpace_nrep1000	Official_BayesSpace_nrep1000	6	seed_11	True	gene	EPCAM	EPCAM	1997	2693	2.876271668307871	2.4359692716427888	0.4403023966650821	0.37631016974067183	0.5557497516980285	1000	2.41670886711329e-88	35	0.03068431262884408	-0.37371075456768316	1.8789975535902952	2.658379753824619e-87
GSE267401	GSM8265211_CTC21P	Official_BayesSpace_nrep1000	Official_BayesSpace_nrep1000	6	seed_23	False	gene	EPCAM	EPCAM	2086	2604	2.8833885023536396	2.362704204276372	0.5206842980772675	0.43052847733438776	0.6392924433540468	1000	3.605256343590089e-105	35	0.1122251625617725	-0.3996644509388048	2.2513656409769442	3.9657819779490983e-104
GSE267401	GSM8265211_CTC21P	Official_BayesSpace_nrep1000	Official_BayesSpace_nrep1000	6	seed_37	False	gene	EPCAM	EPCAM	2089	2601	2.878337636104059	2.3738908003115458	0.5044468357925131	0.4131584825717006	0.6318285304932614	1000	5.357478665587275e-102	35	0.02885525893764207	-0.39259727889505536	2.261367838531474	5.893226532146003e-101
GSE267401	GSM8265211_CTC21P	Official_BayesSpace_nrep1000	Official_BayesSpace_nrep1000	6	seed_11	True	gene	FAP	FAP	1997	2693	0.0	0.0	0.0	0.0	0.0	1000	0.17408308513566817	35	0.0	0.0	0.0	0.17408308513566817
GSE267401	GSM8265211_CTC21P	Official_BayesSpace_nrep1000	Official_BayesSpace_nrep1000	6	seed_23	False	gene	FAP	FAP	2086	2604	0.0	0.0	0.0	0.0	0.0	1000	0.09518053059770681	35	0.0	0.0	0.1716452563249401	0.09518053059770683
GSE267401	GSM8265211_CTC21P	Official_BayesSpace_nrep1000	Official_BayesSpace_nrep1000	6	seed_37	False	gene	FAP	FAP	2089	2601	0.0	0.0	0.0	0.0	0.0	1000	0.049867985419437745	35	0.0	0.0	0.07101623276195038	0.04986798541943774
GSE267401	GSM8265211_CTC21P	Official_BayesSpace_nrep1000	Official_BayesSpace_nrep1000	6	seed_11	True	gene	PTPRC	PTPRC	1997	2693	0.0	0.0	0.0	0.0	0.0	1000	0.0006944662847126249	35	0.0	0.0	0.0	0.0007639129131838875
GSE267401	GSM8265211_CTC21P	Official_BayesSpace_nrep1000	Official_BayesSpace_nrep1000	6	seed_23	False	gene	PTPRC	PTPRC	2086	2604	0.0	0.0	0.0	0.0	0.0	1000	0.005777741305516375	35	0.0	0.0	0.0	0.006355515436068012
GSE267401	GSM8265211_CTC21P	Official_BayesSpace_nrep1000	Official_BayesSpace_nrep1000	6	seed_37	False	gene	PTPRC	PTPRC	2089	2601	0.0	0.0	0.0	0.0	0.0	1000	0.006014123886190225	35	0.0	0.0	0.0	0.006615536274809247
GSE267401	GSM8265211_CTC21P	Official_BayesSpace_nrep1000	Official_BayesSpace_nrep1000	6	seed_11	True	signature	SIG_CAF_FAP	FAP,COL1A1,DCN,COL3A1,LUM	1997	2693	1.0657958248933033	1.647460036151045	-0.5816642112577417	-0.6897154067083676	-0.4627432941123459	1000	3.6754255337218186e-32	35	0.05187779035452944	-0.8824613594221307	1.2159813333149958	1.3476560290313333e-31
GSE267401	GSM8265211_CTC21P	Official_BayesSpace_nrep1000	Official_BayesSpace_nrep1000	6	seed_23	False	signature	SIG_CAF_FAP	FAP,COL1A1,DCN,COL3A1,LUM	2086	2604	1.00845723412828	1.7435172780598998	-0.7350600439316197	-0.8601872891218474	-0.6130333215078397	1000	1.3900142119465983e-40	35	0.014059032388817894	-1.081982522236252	1.279416125088488	5.096718777137527e-40
GSE267401	GSM8265211_CTC21P	Official_BayesSpace_nrep1000	Official_BayesSpace_nrep1000	6	seed_37	False	signature	SIG_CAF_FAP	FAP,COL1A1,DCN,COL3A1,LUM	2089	2601	1.0165439716989277	1.7250951928794673	-0.7085512211805396	-0.8359967187431074	-0.5886182632462202	1000	1.7779449630192696e-38	35	0.0573676231052499	-1.1246295725727014	1.28278521748928	6.519131531070655e-38
GSE267401	GSM8265211_CTC21P	Official_BayesSpace_nrep1000	Official_BayesSpace_nrep1000	6	seed_11	True	signature	SIG_CYTOTOX	NKG7,GNLY,GZMB,PRF1,IFNG	1997	2693	0.0	0.0	0.0	0.0	0.0	1000	2.014764320878047e-09	35	0.0	-0.05473199631006794	0.236986291824552	2.4624897255176126e-09
GSE267401	GSM8265211_CTC21P	Official_BayesSpace_nrep1000	Official_BayesSpace_nrep1000	6	seed_23	False	signature	SIG_CYTOTOX	NKG7,GNLY,GZMB,PRF1,IFNG	2086	2604	0.0	0.0	0.0	0.0	0.0	1000	0.00014756594051750058	35	0.0	-0.058235307867067355	0.1971333898207687	0.0002029031682115633
GSE267401	GSM8265211_CTC21P	Official_BayesSpace_nrep1000	Official_BayesSpace_nrep1000	6	seed_37	False	signature	SIG_CYTOTOX	NKG7,GNLY,GZMB,PRF1,IFNG	2089	2601	0.0	0.0	0.0	0.0	0.0	1000	0.0002867742366222591	35	0.0	-0.08914398291089244	0.19849923398790503	0.0003943145753556063
GSE267401	GSM8265211_CTC21P	Official_BayesSpace_nrep1000	Official_BayesSpace_nrep1000	6	seed_11	True	signature	SIG_EXCLUSION_CONTRAST	CAF:FAP,COL1A1,DCN,COL3A1,LUM;MY:SPP1,LST1,TYROBP,C1QA,C1QB,C1QC;TCELL:TRAC,CD3D,CD3E,CD247	1997	2693	1.225942460315497	1.8000541276809012	-0.5741116673654043	-0.6780696565573394	-0.4542815801070362	1000	1.4115223321951966e-24	35	0.10811237091988035	-0.854270425718045	1.3474756272130393	3.1053491308294327e-24
GSE267401	GSM8265211_CTC21P	Official_BayesSpace_nrep1000	Official_BayesSpace_nrep1000	6	seed_23	False	signature	SIG_EXCLUSION_CONTRAST	CAF:FAP,COL1A1,DCN,COL3A1,LUM;MY:SPP1,LST1,TYROBP,C1QA,C1QB,C1QC;TCELL:TRAC,CD3D,CD3E,CD247	2086	2604	1.1805282063370655	1.8658836669418197	-0.6853554606047543	-0.7981190953122241	-0.5776545666192071	1000	5.152678469327846e-32	35	0.005891787286984584	-1.3216093868861658	1.418277234407825	1.133589263252126e-31
GSE267401	GSM8265211_CTC21P	Official_BayesSpace_nrep1000	Official_BayesSpace_nrep1000	6	seed_37	False	signature	SIG_EXCLUSION_CONTRAST	CAF:FAP,COL1A1,DCN,COL3A1,LUM;MY:SPP1,LST1,TYROBP,C1QA,C1QB,C1QC;TCELL:TRAC,CD3D,CD3E,CD247	2089	2601	1.1988054315411172	1.8567718558800366	-0.6579664243389194	-0.7727269665857592	-0.545501287715888	1000	4.4620849313436935e-30	35	0.06328896634407744	-1.3693621318456686	1.4158248998959975	9.816586848956126e-30
GSE267401	GSM8265211_CTC21P	Official_BayesSpace_nrep1000	Official_BayesSpace_nrep1000	6	seed_11	True	signature	SIG_EXCLUSION_TGFB_CXCL12	TGFB1,CXCL12,ACTA2,TAGLN,FAP,COL1A1	1997	2693	0.5606056762743781	0.8644197766549647	-0.30381410038058665	-0.36199161470750774	-0.2425767260970749	1000	6.002335497753138e-28	35	0.013498999550373814	-0.604161459742283	0.6986900854692137	1.6506422618821132e-27
GSE267401	GSM8265211_CTC21P	Official_BayesSpace_nrep1000	Official_BayesSpace_nrep1000	6	seed_23	False	signature	SIG_EXCLUSION_TGFB_CXCL12	TGFB1,CXCL12,ACTA2,TAGLN,FAP,COL1A1	2086	2604	0.53584956850255	0.9090067978882085	-0.37315722938565843	-0.4283386393058386	-0.3145875031834575	1000	2.3112146690404525e-39	35	-0.00968901817904455	-0.7907989837980719	0.7055228361488141	6.355840339861244e-39
GSE267401	GSM8265211_CTC21P	Official_BayesSpace_nrep1000	Official_BayesSpace_nrep1000	6	seed_37	False	signature	SIG_EXCLUSION_TGFB_CXCL12	TGFB1,CXCL12,ACTA2,TAGLN,FAP,COL1A1	2089	2601	0.5369422919697939	0.9057772961154599	-0.36883500414566595	-0.4260764523140108	-0.309925685620348	1000	3.765274523120133e-38	35	0.008098295539698208	-0.7903538722881189	0.7007822367986041	1.0354504938580365e-37
GSE267401	GSM8265211_CTC21P	Official_BayesSpace_nrep1000	Official_BayesSpace_nrep1000	6	seed_11	True	signature	SIG_MY_SPP1	SPP1,LST1,TYROBP,C1QA,C1QB,C1QC	1997	2693	0.18755496094750293	0.10666739877456306	0.08088756217293987	0.060082033962252125	0.10199953317697412	1000	2.9815830374808145e-24	35	0.025474659658231577	-0.13146782539498408	0.5129980745162979	5.466235568714826e-24
GSE267401	GSM8265211_CTC21P	Official_BayesSpace_nrep1000	Official_BayesSpace_nrep1000	6	seed_23	False	signature	SIG_MY_SPP1	SPP1,LST1,TYROBP,C1QA,C1QB,C1QC	2086	2604	0.18066389286946766	0.10700576796926209	0.07365812490020557	0.04977572122065951	0.09388731297826411	1000	1.5975373958634385e-18	35	0.0021316203091997082	-0.25140362195004556	0.4416236470722831	2.9288185590829705e-18
GSE267401	GSM8265211_CTC21P	Official_BayesSpace_nrep1000	Official_BayesSpace_nrep1000	6	seed_37	False	signature	SIG_MY_SPP1	SPP1,LST1,TYROBP,C1QA,C1QB,C1QC	2089	2601	0.1825597109820852	0.10679910736465094	0.07576060361743427	0.053697491281371794	0.09487583531277069	1000	4.1141479044738364e-19	35	0.0	-0.24034357545977453	0.41397919963542334	7.542604491535367e-19
GSE267401	GSM8265211_CTC21P	Official_BayesSpace_nrep1000	Official_BayesSpace_nrep1000	6	seed_11	True	signature	SIG_TCELL	TRAC,CD3D,CD3E,CD247	1997	2693	0.0	0.0	0.0	0.0	0.0	1000	5.7494471973319195e-12	35	0.0	-0.008006797242613292	0.3558281791629125	7.905489896331389e-12
GSE267401	GSM8265211_CTC21P	Official_BayesSpace_nrep1000	Official_BayesSpace_nrep1000	6	seed_23	False	signature	SIG_TCELL	TRAC,CD3D,CD3E,CD247	2086	2604	0.0	0.0	0.0	0.0	0.0	1000	0.0015880203733302214	35	0.0	-0.08189692621306338	0.31864740191524876	0.0019409137896258264
GSE267401	GSM8265211_CTC21P	Official_BayesSpace_nrep1000	Official_BayesSpace_nrep1000	6	seed_37	False	signature	SIG_TCELL	TRAC,CD3D,CD3E,CD247	2089	2601	0.0	0.0	0.0	0.0	0.0	1000	0.003265553164456308	35	0.0	-0.0821658814858138	0.32140256967371167	0.0039912316454465985
GSE267401	GSM8265211_CTC21P	Official_BayesSpace_nrep1000	Official_BayesSpace_nrep1000	6	seed_11	True	gene	SPP1	SPP1	1997	2693	0.19008990221301023	0.0	0.19008990221301023	0.0	0.21686129654830283	1000	1.9554439604989957e-17	35	0.0	-0.8010616367561031	0.5084301178785718	3.072840509355564e-17
GSE267401	GSM8265211_CTC21P	Official_BayesSpace_nrep1000	Official_BayesSpace_nrep1000	6	seed_23	False	gene	SPP1	SPP1	2086	2604	0.15724413628458894	0.0	0.15724413628458894	0.0	0.19792238489371972	1000	9.754426825013846e-13	35	0.0	-0.7997361503473794	0.3927522369434224	1.5328385010736044e-12
GSE267401	GSM8265211_CTC21P	Official_BayesSpace_nrep1000	Official_BayesSpace_nrep1000	6	seed_37	False	gene	SPP1	SPP1	2089	2601	0.15747827564711508	0.0	0.15747827564711508	0.0	0.19685403307983387	1000	1.5699059489153351e-13	35	0.0	-0.7997361503473794	0.523461124873674	2.466995062581241e-13
GSE311294	GSM9322957_TR11_206	Official_BayesSpace_nrep1000	Official_BayesSpace_nrep1000	4	seed_11	True	gene	COL1A1	COL1A1	539	3203	3.001737152675889	2.5586953133485437	0.4430418393273454	0.3283289262144283	0.5585796499073731	1000	2.36629882602017e-11	20	0.16119911092676764	-0.9298097719385483	1.9599863119618313	2.602928708622187e-10
GSE311294	GSM9322957_TR11_206	Official_BayesSpace_nrep1000	Official_BayesSpace_nrep1000	4	seed_23	False	gene	COL1A1	COL1A1	545	3197	3.0225676590764543	2.5557679616712456	0.46679969740520866	0.3603470113792202	0.6076057492630325	1000	1.3925358762451397e-13	20	0.35238994492002984	-0.9298097719385483	1.9852200525706793	1.5317894638696537e-12
GSE311294	GSM9322957_TR11_206	Official_BayesSpace_nrep1000	Official_BayesSpace_nrep1000	4	seed_37	False	gene	COL1A1	COL1A1	1332	2410	2.66598564658652	2.6125847381466674	0.05340090843985257	-0.07713433242821632	0.15350688231101287	1000	0.8445767792633606	29	0.008602755842042509	-0.840984272899012	1.8147858174668827	0.9290344571896967
GSE311294	GSM9322957_TR11_206	Official_BayesSpace_nrep1000	Official_BayesSpace_nrep1000	4	seed_11	True	gene	EPCAM	EPCAM	539	3203	1.3945254817849748	1.7863632500815836	-0.39183776829660877	-0.6608234019584395	-0.21040865686861276	1000	0.002449963748862749	20	0.0	-0.7747663790810531	2.1407251985834157	0.0044916002062483735
GSE311294	GSM9322957_TR11_206	Official_BayesSpace_nrep1000	Official_BayesSpace_nrep1000	4	seed_23	False	gene	EPCAM	EPCAM	545	3197	1.4154110713506494	1.7830626819006332	-0.36765161054998385	-0.6178637275211774	-0.16905589453469297	1000	0.004200080879323199	20	0.0	-0.7598242132290911	2.148860760887659	0.0077001482787591976
GSE311294	GSM9322957_TR11_206	Official_BayesSpace_nrep1000	Official_BayesSpace_nrep1000	4	seed_37	False	gene	EPCAM	EPCAM	1332	2410	1.822133825710511	1.6591546057601434	0.16297921995036768	0.023432503986391545	0.30968344267315534	1000	0.04683413140171641	29	0.0	-0.8706193170577411	2.217793409721791	0.07359649220269722
GSE311294	GSM9322957_TR11_206	Official_BayesSpace_nrep1000	Official_BayesSpace_nrep1000	4	seed_11	True	gene	FAP	FAP	539	3203	0.0	0.0	0.0	0.0	0.0	1000	0.1574426946400772	20	0.0	-0.1036944703206409	1.1538901152993473	0.21648370513010617
