dataset_id	sample_id	method_id	method_label	K	feature_type	feature_id	genes_used	reference_id	reference_delta	n_alternatives	minimum_delta	maximum_delta	delta_range	n_sign_state_changes_vs_reference	any_sign_state_change_vs_reference	n_direction_reversals_vs_reference	any_direction_reversal_vs_reference	n_zero_involved_changes_vs_reference	all_partitions_same_direction	reference_block_delta	median_block_delta	n_partitions_with_evaluable_blocks	n_block_direction_reversals_vs_reference	any_block_direction_reversal_vs_reference
GSE311294	GSM9322957_TR11_206	Official_BayesSpace_nrep1000	Official_BayesSpace_nrep1000	6	signature	SIG_TCELL	TRAC,CD3D,CD3E,CD247	seed_11	0.0	2	0.0	0.0	0.0	0	False	0	False	0	1	0.0	0.0	3	0	False
GSE311294	GSM9322957_TR11_206	Official_STAGATE_pyG	Official_STAGATE_pyG	4	gene	COL1A1	COL1A1	seed_11	0.13940306698057991	2	0.12401596100996404	0.13940306698057991	0.015387105970615877	0	False	0	False	0	1	0.2292170104758715	0.2292170104758715	3	0	False
GSE311294	GSM9322957_TR11_206	Official_STAGATE_pyG	Official_STAGATE_pyG	4	gene	EPCAM	EPCAM	seed_11	0.36776953903686294	2	0.36776953903686294	0.4067459153159674	0.03897637627910444	0	False	0	False	0	1	0.0	0.0	3	0	False
GSE311294	GSM9322957_TR11_206	Official_STAGATE_pyG	Official_STAGATE_pyG	4	gene	FAP	FAP	seed_11	0.0	2	0.0	0.0	0.0	0	False	0	False	0	1	0.0	0.0	3	0	False
GSE311294	GSM9322957_TR11_206	Official_STAGATE_pyG	Official_STAGATE_pyG	4	gene	PTPRC	PTPRC	seed_11	0.0	2	0.0	0.0	0.0	0	False	0	False	0	1	0.0	0.0	3	0	False
GSE311294	GSM9322957_TR11_206	Official_STAGATE_pyG	Official_STAGATE_pyG	4	gene	SPP1	SPP1	seed_11	0.0	2	0.0	0.0	0.0	0	False	0	False	0	1	0.0	0.0	3	0	False
GSE311294	GSM9322957_TR11_206	Official_STAGATE_pyG	Official_STAGATE_pyG	4	signature	SIG_CAF_FAP	FAP,COL1A1,DCN,COL3A1,LUM	seed_11	-0.032416890339571625	2	-0.0374087094044806	-0.032416890339571625	0.0049918190649089755	0	False	0	False	0	1	0.0896273504059556	0.0896273504059556	3	0	False
GSE311294	GSM9322957_TR11_206	Official_STAGATE_pyG	Official_STAGATE_pyG	4	signature	SIG_CYTOTOX	NKG7,GNLY,GZMB,PRF1,IFNG	seed_11	0.0	2	0.0	0.0	0.0	0	False	0	False	0	1	0.0	0.0	3	0	False
GSE311294	GSM9322957_TR11_206	Official_STAGATE_pyG	Official_STAGATE_pyG	4	signature	SIG_EXCLUSION_CONTRAST	CAF:FAP,COL1A1,DCN,COL3A1,LUM;MY:SPP1,LST1,TYROBP,C1QA,C1QB,C1QC;TCELL:TRAC,CD3D,CD3E,CD247	seed_11	-0.045595764598370225	2	-0.049634471550595416	-0.045595764598370225	0.004038706952225191	0	False	0	False	0	1	0.11955860562488085	0.11251489322669517	3	0	False
GSE311294	GSM9322957_TR11_206	Official_STAGATE_pyG	Official_STAGATE_pyG	4	signature	SIG_EXCLUSION_TGFB_CXCL12	TGFB1,CXCL12,ACTA2,TAGLN,FAP,COL1A1	seed_11	-0.2461668145934801	2	-0.2542511935566618	-0.2461668145934801	0.008084378963181704	0	False	0	False	0	1	0.01126412356276807	0.024444501259740237	3	0	False
GSE311294	GSM9322957_TR11_206	Official_STAGATE_pyG	Official_STAGATE_pyG	4	signature	SIG_MY_SPP1	SPP1,LST1,TYROBP,C1QA,C1QB,C1QC	seed_11	-0.023329074731061467	2	-0.02405583470852596	-0.023329074731061467	0.0007267599774644917	0	False	0	False	0	1	-0.01473536655606937	-0.01473536655606937	3	0	False
GSE311294	GSM9322957_TR11_206	Official_STAGATE_pyG	Official_STAGATE_pyG	4	signature	SIG_TCELL	TRAC,CD3D,CD3E,CD247	seed_11	0.0	2	0.0	0.0	0.0	0	False	0	False	0	1	0.0	0.0	3	0	False
GSE311294	GSM9322957_TR11_206	Official_STAGATE_pyG	Official_STAGATE_pyG	6	gene	COL1A1	COL1A1	seed_11	-0.14859373280072763	2	-0.16758962820069323	-0.14859373280072763	0.0189958953999656	0	False	0	False	0	1	-0.17040267396498177	-0.11503452513115886	3	0	False
GSE311294	GSM9322957_TR11_206	Official_STAGATE_pyG	Official_STAGATE_pyG	6	gene	EPCAM	EPCAM	seed_11	1.0345751086168027	2	1.0345751086168027	1.1146611798698483	0.08008607125304557	0	False	0	False	0	1	0.0	0.0	3	0	False
GSE311294	GSM9322957_TR11_206	Official_STAGATE_pyG	Official_STAGATE_pyG	6	gene	FAP	FAP	seed_11	0.0	2	0.0	0.0	0.0	0	False	0	False	0	1	0.0	0.0	3	0	False
GSE311294	GSM9322957_TR11_206	Official_STAGATE_pyG	Official_STAGATE_pyG	6	gene	PTPRC	PTPRC	seed_11	0.0	2	0.0	0.0	0.0	0	False	0	False	0	1	0.0	0.0	3	0	False
GSE311294	GSM9322957_TR11_206	Official_STAGATE_pyG	Official_STAGATE_pyG	6	gene	SPP1	SPP1	seed_11	0.0	2	0.0	0.0	0.0	0	False	0	False	0	1	0.0	0.0	3	0	False
GSE311294	GSM9322957_TR11_206	Official_STAGATE_pyG	Official_STAGATE_pyG	6	signature	SIG_CAF_FAP	FAP,COL1A1,DCN,COL3A1,LUM	seed_11	-0.18014737524663316	2	-0.1832293065504269	-0.18014737524663316	0.00308193130379375	0	False	0	False	0	1	-0.027839385887426626	-0.0638389568155433	3	0	False
GSE311294	GSM9322957_TR11_206	Official_STAGATE_pyG	Official_STAGATE_pyG	6	signature	SIG_CYTOTOX	NKG7,GNLY,GZMB,PRF1,IFNG	seed_11	0.0	2	0.0	0.0	0.0	0	False	0	False	0	1	0.0	0.0	3	0	False
GSE311294	GSM9322957_TR11_206	Official_STAGATE_pyG	Official_STAGATE_pyG	6	signature	SIG_EXCLUSION_CONTRAST	CAF:FAP,COL1A1,DCN,COL3A1,LUM;MY:SPP1,LST1,TYROBP,C1QA,C1QB,C1QC;TCELL:TRAC,CD3D,CD3E,CD247	seed_11	-0.2341841171316017	2	-0.23901231350699903	-0.2341841171316017	0.004828196375397331	0	False	0	False	0	1	-0.1052413555160332	-0.1052413555160332	3	0	False
GSE311294	GSM9322957_TR11_206	Official_STAGATE_pyG	Official_STAGATE_pyG	6	signature	SIG_EXCLUSION_TGFB_CXCL12	TGFB1,CXCL12,ACTA2,TAGLN,FAP,COL1A1	seed_11	-0.4364264479700579	2	-0.4449926930681811	-0.4364264479700579	0.008566245098123204	0	False	0	False	0	1	-0.0745213126350458	-0.0745213126350458	3	0	False
GSE311294	GSM9322957_TR11_206	Official_STAGATE_pyG	Official_STAGATE_pyG	6	signature	SIG_MY_SPP1	SPP1,LST1,TYROBP,C1QA,C1QB,C1QC	seed_11	-0.039887367637002985	2	-0.039887367637002985	-0.03849538046823825	0.0013919871687647356	0	False	0	False	0	1	-0.010326307502712628	-0.010326307502712628	3	0	False
GSE311294	GSM9322957_TR11_206	Official_STAGATE_pyG	Official_STAGATE_pyG	6	signature	SIG_TCELL	TRAC,CD3D,CD3E,CD247	seed_11	0.0	2	0.0	0.0	0.0	0	False	0	False	0	1	0.0	0.0	3	0	False
GSE311294	GSM9322957_TR11_206	Official_SpaGCN_v1_2_7	Official_SpaGCN_v1_2_7	4	gene	COL1A1	COL1A1	seed_11	-0.03581156717229339	2	-0.13535650537001542	-0.03581156717229339	0.09954493819772203	0	False	0	False	0	1	0.2087209006820041	0.19535086594613116	3	0	False
GSE311294	GSM9322957_TR11_206	Official_SpaGCN_v1_2_7	Official_SpaGCN_v1_2_7	4	gene	EPCAM	EPCAM	seed_11	2.0690406251225024	2	2.0005119668410987	2.0690406251225024	0.06852865828140375	0	False	0	False	0	1	0.0	0.0	3	0	False
GSE311294	GSM9322957_TR11_206	Official_SpaGCN_v1_2_7	Official_SpaGCN_v1_2_7	4	gene	FAP	FAP	seed_11	0.0	2	0.0	0.0	0.0	0	False	0	False	0	1	0.0	0.0	3	0	False
GSE311294	GSM9322957_TR11_206	Official_SpaGCN_v1_2_7	Official_SpaGCN_v1_2_7	4	gene	PTPRC	PTPRC	seed_11	0.0	2	0.0	0.0	0.0	0	False	0	False	0	1	0.0	0.0	3	0	False
GSE311294	GSM9322957_TR11_206	Official_SpaGCN_v1_2_7	Official_SpaGCN_v1_2_7	4	gene	SPP1	SPP1	seed_11	0.0	2	0.0	0.0	0.0	0	False	0	False	0	1	0.0	0.0	3	0	False
GSE311294	GSM9322957_TR11_206	Official_SpaGCN_v1_2_7	Official_SpaGCN_v1_2_7	4	signature	SIG_CAF_FAP	FAP,COL1A1,DCN,COL3A1,LUM	seed_11	-0.0978096521196492	2	-0.14102707519222046	-0.0978096521196492	0.04321742307257126	0	False	0	False	0	1	0.12769483153279548	0.07231875444596403	3	1	True
GSE311294	GSM9322957_TR11_206	Official_SpaGCN_v1_2_7	Official_SpaGCN_v1_2_7	4	signature	SIG_CYTOTOX	NKG7,GNLY,GZMB,PRF1,IFNG	seed_11	0.0	2	0.0	0.0	0.0	0	False	0	False	0	1	0.0	0.0	3	0	False
GSE311294	GSM9322957_TR11_206	Official_SpaGCN_v1_2_7	Official_SpaGCN_v1_2_7	4	signature	SIG_EXCLUSION_CONTRAST	CAF:FAP,COL1A1,DCN,COL3A1,LUM;MY:SPP1,LST1,TYROBP,C1QA,C1QB,C1QC;TCELL:TRAC,CD3D,CD3E,CD247	seed_11	-0.13087825639914796	2	-0.16090379246724873	-0.13087825639914796	0.030025536068100767	0	False	0	False	0	1	0.19005012560755508	0.10662064792375969	3	1	True
GSE311294	GSM9322957_TR11_206	Official_SpaGCN_v1_2_7	Official_SpaGCN_v1_2_7	4	signature	SIG_EXCLUSION_TGFB_CXCL12	TGFB1,CXCL12,ACTA2,TAGLN,FAP,COL1A1	seed_11	-0.5501001456555938	2	-0.5501001456555938	-0.48860783420264386	0.06149231145294998	0	False	0	False	0	1	0.05239210624450941	0.0160404749831895	3	1	True
GSE311294	GSM9322957_TR11_206	Official_SpaGCN_v1_2_7	Official_SpaGCN_v1_2_7	4	signature	SIG_MY_SPP1	SPP1,LST1,TYROBP,C1QA,C1QB,C1QC	seed_11	-0.020106854193546325	2	-0.04025846186826701	-0.020106854193546325	0.020151607674720684	0	False	0	False	0	1	0.04332871536266114	0.014759720959252605	3	0	False
GSE311294	GSM9322957_TR11_206	Official_SpaGCN_v1_2_7	Official_SpaGCN_v1_2_7	4	signature	SIG_TCELL	TRAC,CD3D,CD3E,CD247	seed_11	0.0	2	0.0	0.0	0.0	0	False	0	False	0	1	0.0	0.0	3	0	False
GSE311294	GSM9322957_TR11_206	Official_SpaGCN_v1_2_7	Official_SpaGCN_v1_2_7	6	gene	COL1A1	COL1A1	seed_11	-0.30703707394347113	2	-0.3510687713838059	-0.21901652463506638	0.1320522467487395	0	False	0	False	0	1	0.24107244411053141	0.17979898356868018	3	1	True
GSE311294	GSM9322957_TR11_206	Official_SpaGCN_v1_2_7	Official_SpaGCN_v1_2_7	6	gene	EPCAM	EPCAM	seed_11	1.9891267505550958	2	-0.016858269768264433	1.9891267505550958	2.0059850203233602	1	True	1	True	0	0	0.0	0.0	3	0	False
GSE311294	GSM9322957_TR11_206	Official_SpaGCN_v1_2_7	Official_SpaGCN_v1_2_7	6	gene	FAP	FAP	seed_11	0.0	2	0.0	0.0	0.0	0	False	0	False	0	1	0.0	0.0	3	0	False
GSE311294	GSM9322957_TR11_206	Official_SpaGCN_v1_2_7	Official_SpaGCN_v1_2_7	6	gene	PTPRC	PTPRC	seed_11	0.0	2	0.0	0.0	0.0	0	False	0	False	0	1	0.0	0.0	3	0	False
GSE311294	GSM9322957_TR11_206	Official_SpaGCN_v1_2_7	Official_SpaGCN_v1_2_7	6	gene	SPP1	SPP1	seed_11	0.0	2	0.0	0.0	0.0	0	False	0	False	0	1	0.0	0.0	3	0	False
GSE311294	GSM9322957_TR11_206	Official_SpaGCN_v1_2_7	Official_SpaGCN_v1_2_7	6	signature	SIG_CAF_FAP	FAP,COL1A1,DCN,COL3A1,LUM	seed_11	-0.24831047348894364	2	-0.24831047348894364	-0.15545011489485838	0.09286035859408526	0	False	0	False	0	1	0.14339036609610512	-0.02044943491968043	3	2	True
GSE311294	GSM9322957_TR11_206	Official_SpaGCN_v1_2_7	Official_SpaGCN_v1_2_7	6	signature	SIG_CYTOTOX	NKG7,GNLY,GZMB,PRF1,IFNG	seed_11	0.0	2	0.0	0.0	0.0	0	False	0	False	0	1	0.0	0.0	3	0	False
GSE311294	GSM9322957_TR11_206	Official_SpaGCN_v1_2_7	Official_SpaGCN_v1_2_7	6	signature	SIG_EXCLUSION_CONTRAST	CAF:FAP,COL1A1,DCN,COL3A1,LUM;MY:SPP1,LST1,TYROBP,C1QA,C1QB,C1QC;TCELL:TRAC,CD3D,CD3E,CD247	seed_11	-0.24254934315020904	2	-0.24254934315020904	-0.1876450559261169	0.05490428722409213	0	False	0	False	0	1	0.19231255636249878	0.0623879820224692	3	0	False
GSE311294	GSM9322957_TR11_206	Official_SpaGCN_v1_2_7	Official_SpaGCN_v1_2_7	6	signature	SIG_EXCLUSION_TGFB_CXCL12	TGFB1,CXCL12,ACTA2,TAGLN,FAP,COL1A1	seed_11	-0.5250699043211522	2	-0.5250699043211522	-0.14272683326357694	0.38234307105757526	0	False	0	False	0	1	0.04650922285235193	0.026528770133887658	3	1	True
GSE311294	GSM9322957_TR11_206	Official_SpaGCN_v1_2_7	Official_SpaGCN_v1_2_7	6	signature	SIG_MY_SPP1	SPP1,LST1,TYROBP,C1QA,C1QB,C1QC	seed_11	-0.03278175471322267	2	-0.03278175471322267	-0.011886261413676713	0.02089549329954596	0	False	0	False	0	1	0.005309275850955725	0.005309275850955725	3	1	True
GSE311294	GSM9322957_TR11_206	Official_SpaGCN_v1_2_7	Official_SpaGCN_v1_2_7	6	signature	SIG_TCELL	TRAC,CD3D,CD3E,CD247	seed_11	0.0	2	0.0	0.0	0.0	0	False	0	False	0	1	0.0	0.0	3	0	False
GSE311294	GSM9322959_TR11_18105	Official_BayesSpace_nrep1000	Official_BayesSpace_nrep1000	4	gene	COL1A1	COL1A1	seed_11	-0.07224294862469005	2	-0.07224294862469005	0.07870675948288763	0.15094970810757768	1	True	1	True	0	0	-0.133742705030512	-0.05056572583130503	3	0	False
GSE311294	GSM9322959_TR11_18105	Official_BayesSpace_nrep1000	Official_BayesSpace_nrep1000	4	gene	EPCAM	EPCAM	seed_11	0.0	2	0.0	0.0	0.0	0	False	0	False	0	1	0.0	0.0	3	0	False
GSE311294	GSM9322959_TR11_18105	Official_BayesSpace_nrep1000	Official_BayesSpace_nrep1000	4	gene	FAP	FAP	seed_11	0.0	2	0.0	0.0	0.0	0	False	0	False	0	1	0.0	0.0	3	0	False
GSE311294	GSM9322959_TR11_18105	Official_BayesSpace_nrep1000	Official_BayesSpace_nrep1000	4	gene	PTPRC	PTPRC	seed_11	0.0	2	0.0	0.0	0.0	0	False	0	False	0	1	0.0	0.0	3	0	False
GSE311294	GSM9322959_TR11_18105	Official_BayesSpace_nrep1000	Official_BayesSpace_nrep1000	4	gene	SPP1	SPP1	seed_11	0.0	2	0.0	0.0	0.0	0	False	0	False	0	1	0.0	0.0	3	0	False
GSE311294	GSM9322959_TR11_18105	Official_BayesSpace_nrep1000	Official_BayesSpace_nrep1000	4	signature	SIG_CAF_FAP	FAP,COL1A1,DCN,COL3A1,LUM	seed_11	-0.2468151537013208	2	-0.2468151537013208	-0.15091105422573792	0.09590409947558287	0	False	0	False	0	1	-0.2025943046272931	-0.18419406398299354	3	0	False
GSE311294	GSM9322959_TR11_18105	Official_BayesSpace_nrep1000	Official_BayesSpace_nrep1000	4	signature	SIG_CYTOTOX	NKG7,GNLY,GZMB,PRF1,IFNG	seed_11	0.0	2	0.0	0.0	0.0	0	False	0	False	0	1	0.0	0.0	3	0	False
GSE311294	GSM9322959_TR11_18105	Official_BayesSpace_nrep1000	Official_BayesSpace_nrep1000	4	signature	SIG_EXCLUSION_CONTRAST	CAF:FAP,COL1A1,DCN,COL3A1,LUM;MY:SPP1,LST1,TYROBP,C1QA,C1QB,C1QC;TCELL:TRAC,CD3D,CD3E,CD247	seed_11	-0.3939521880251715	2	-0.3939521880251715	-0.36362091763073634	0.030331270394435172	0	False	0	False	0	1	-0.3198287338251915	-0.3198287338251915	3	0	False
GSE311294	GSM9322959_TR11_18105	Official_BayesSpace_nrep1000	Official_BayesSpace_nrep1000	4	signature	SIG_EXCLUSION_TGFB_CXCL12	TGFB1,CXCL12,ACTA2,TAGLN,FAP,COL1A1	seed_11	-0.2305020757997196	2	-0.2305020757997196	-0.1366503000468624	0.09385177575285719	0	False	0	False	0	1	-0.14594755391191372	-0.13271737155606278	3	0	False
GSE311294	GSM9322959_TR11_18105	Official_BayesSpace_nrep1000	Official_BayesSpace_nrep1000	4	signature	SIG_MY_SPP1	SPP1,LST1,TYROBP,C1QA,C1QB,C1QC	seed_11	-0.08219017731930539	2	-0.08513666010522336	-0.06973859961276752	0.015398060492455845	0	False	0	False	0	1	-0.036766478201610886	-0.036766478201610886	3	0	False
GSE311294	GSM9322959_TR11_18105	Official_BayesSpace_nrep1000	Official_BayesSpace_nrep1000	4	signature	SIG_TCELL	TRAC,CD3D,CD3E,CD247	seed_11	0.0	2	0.0	0.0	0.0	0	False	0	False	0	1	0.0	0.0	3	0	False
GSE311294	GSM9322959_TR11_18105	Official_BayesSpace_nrep1000	Official_BayesSpace_nrep1000	6	gene	COL1A1	COL1A1	seed_11	-0.07790184324696714	2	-0.10591070104523581	0.13593626238007062	0.24184696342530643	1	True	1	True	0	0	-0.02268337700048284	-0.02268337700048284	3	1	True
GSE311294	GSM9322959_TR11_18105	Official_BayesSpace_nrep1000	Official_BayesSpace_nrep1000	6	gene	EPCAM	EPCAM	seed_11	0.0	2	0.0	0.0	0.0	0	False	0	False	0	1	0.0	0.0	3	0	False
GSE311294	GSM9322959_TR11_18105	Official_BayesSpace_nrep1000	Official_BayesSpace_nrep1000	6	gene	FAP	FAP	seed_11	0.0	2	0.0	0.0	0.0	0	False	0	False	0	1	0.0	0.0	3	0	False
GSE311294	GSM9322959_TR11_18105	Official_BayesSpace_nrep1000	Official_BayesSpace_nrep1000	6	gene	PTPRC	PTPRC	seed_11	0.0	2	0.0	0.0	0.0	0	False	0	False	0	1	0.0	0.0	3	0	False
GSE311294	GSM9322959_TR11_18105	Official_BayesSpace_nrep1000	Official_BayesSpace_nrep1000	6	gene	SPP1	SPP1	seed_11	0.0	2	0.0	0.0	0.0	0	False	0	False	0	1	0.0	0.0	3	0	False
GSE311294	GSM9322959_TR11_18105	Official_BayesSpace_nrep1000	Official_BayesSpace_nrep1000	6	signature	SIG_CAF_FAP	FAP,COL1A1,DCN,COL3A1,LUM	seed_11	-0.15865678641943415	2	-0.17353654643241612	-0.03159804666485044	0.14193849976756567	0	False	0	False	0	1	-0.03582706270827596	-0.04457290178875439	3	0	False
GSE311294	GSM9322959_TR11_18105	Official_BayesSpace_nrep1000	Official_BayesSpace_nrep1000	6	signature	SIG_CYTOTOX	NKG7,GNLY,GZMB,PRF1,IFNG	seed_11	0.0	2	0.0	0.0	0.0	0	False	0	False	0	1	0.0	0.0	3	0	False
GSE311294	GSM9322959_TR11_18105	Official_BayesSpace_nrep1000	Official_BayesSpace_nrep1000	6	signature	SIG_EXCLUSION_CONTRAST	CAF:FAP,COL1A1,DCN,COL3A1,LUM;MY:SPP1,LST1,TYROBP,C1QA,C1QB,C1QC;TCELL:TRAC,CD3D,CD3E,CD247	seed_11	-0.20780864322241177	2	-0.31444353432479577	-0.08374715494515517	0.2306963793796406	0	False	0	False	0	1	-0.17409714502087148	-0.11361333209103686	3	0	False
GSE311294	GSM9322959_TR11_18105	Official_BayesSpace_nrep1000	Official_BayesSpace_nrep1000	6	signature	SIG_EXCLUSION_TGFB_CXCL12	TGFB1,CXCL12,ACTA2,TAGLN,FAP,COL1A1	seed_11	-0.11928134735549345	2	-0.18359900921685357	0.022120477679529182	0.20571948689638275	1	True	1	True	0	0	-0.04176647043614479	-0.04176647043614479	3	1	True
GSE311294	GSM9322959_TR11_18105	Official_BayesSpace_nrep1000	Official_BayesSpace_nrep1000	6	signature	SIG_MY_SPP1	SPP1,LST1,TYROBP,C1QA,C1QB,C1QC	seed_11	-0.02523294445741958	2	-0.038854806583954016	-0.02523294445741958	0.013621862126534434	0	False	0	False	0	1	-0.009199841211669169	-0.02709408467777724	3	0	False
GSE311294	GSM9322959_TR11_18105	Official_BayesSpace_nrep1000	Official_BayesSpace_nrep1000	6	signature	SIG_TCELL	TRAC,CD3D,CD3E,CD247	seed_11	0.0	2	0.0	0.0	0.0	0	False	0	False	0	1	0.0	0.0	3	0	False
GSE311294	GSM9322959_TR11_18105	Official_STAGATE_pyG	Official_STAGATE_pyG	4	gene	COL1A1	COL1A1	seed_11	-0.11653455147132874	2	-0.11653455147132874	-0.11522196727197542	0.0013125841993533172	0	False	0	False	0	1	-0.053541562191841585	-0.053541562191841585	3	0	False
GSE311294	GSM9322959_TR11_18105	Official_STAGATE_pyG	Official_STAGATE_pyG	4	gene	EPCAM	EPCAM	seed_11	0.0	2	0.0	0.0	0.0	0	False	0	False	0	1	0.0	0.0	3	0	False
GSE311294	GSM9322959_TR11_18105	Official_STAGATE_pyG	Official_STAGATE_pyG	4	gene	FAP	FAP	seed_11	0.0	2	0.0	0.0	0.0	0	False	0	False	0	1	0.0	0.0	3	0	False
GSE311294	GSM9322959_TR11_18105	Official_STAGATE_pyG	Official_STAGATE_pyG	4	gene	PTPRC	PTPRC	seed_11	0.0	2	0.0	0.0	0.0	0	False	0	False	0	1	0.0	0.0	3	0	False
GSE311294	GSM9322959_TR11_18105	Official_STAGATE_pyG	Official_STAGATE_pyG	4	gene	SPP1	SPP1	seed_11	0.0	2	0.0	0.0	0.0	0	False	0	False	0	1	0.0	0.0	3	0	False
GSE311294	GSM9322959_TR11_18105	Official_STAGATE_pyG	Official_STAGATE_pyG	4	signature	SIG_CAF_FAP	FAP,COL1A1,DCN,COL3A1,LUM	seed_11	-0.1552016872818851	2	-0.1590134405565875	-0.1552016872818851	0.0038117532747024008	0	False	0	False	0	1	-0.07709802930898224	-0.08633495273947389	3	0	False
GSE311294	GSM9322959_TR11_18105	Official_STAGATE_pyG	Official_STAGATE_pyG	4	signature	SIG_CYTOTOX	NKG7,GNLY,GZMB,PRF1,IFNG	seed_11	0.0	2	0.0	0.0	0.0	0	False	0	False	0	1	0.0	0.0	3	0	False
GSE311294	GSM9322959_TR11_18105	Official_STAGATE_pyG	Official_STAGATE_pyG	4	signature	SIG_EXCLUSION_CONTRAST	CAF:FAP,COL1A1,DCN,COL3A1,LUM;MY:SPP1,LST1,TYROBP,C1QA,C1QB,C1QC;TCELL:TRAC,CD3D,CD3E,CD247	seed_11	-0.19197210913545115	2	-0.19677460789915546	-0.19197210913545115	0.00480249876370431	0	False	0	False	0	1	-0.1857344072379008	-0.1857344072379008	3	0	False
GSE311294	GSM9322959_TR11_18105	Official_STAGATE_pyG	Official_STAGATE_pyG	4	signature	SIG_EXCLUSION_TGFB_CXCL12	TGFB1,CXCL12,ACTA2,TAGLN,FAP,COL1A1	seed_11	-0.126717450655647	2	-0.1294757289258921	-0.12599560082912542	0.003480128096766677	0	False	0	False	0	1	-0.034930554385474544	-0.034930554385474544	3	0	False
GSE311294	GSM9322959_TR11_18105	Official_STAGATE_pyG	Official_STAGATE_pyG	4	signature	SIG_MY_SPP1	SPP1,LST1,TYROBP,C1QA,C1QB,C1QC	seed_11	-0.010115919956340702	2	-0.01592244260018555	-0.010115919956340702	0.005806522643844847	0	False	0	False	0	1	0.0	0.0	3	0	False
GSE311294	GSM9322959_TR11_18105	Official_STAGATE_pyG	Official_STAGATE_pyG	4	signature	SIG_TCELL	TRAC,CD3D,CD3E,CD247	seed_11	0.0	2	0.0	0.0	0.0	0	False	0	False	0	1	0.0	0.0	3	0	False
GSE311294	GSM9322959_TR11_18105	Official_STAGATE_pyG	Official_STAGATE_pyG	6	gene	COL1A1	COL1A1	seed_11	-0.050125553299610104	2	-0.06240763753641865	-0.050125553299610104	0.012282084236808544	0	False	0	False	0	1	0.013893092213599578	0.02363978717979842	3	0	False
GSE311294	GSM9322959_TR11_18105	Official_STAGATE_pyG	Official_STAGATE_pyG	6	gene	EPCAM	EPCAM	seed_11	0.0	2	0.0	0.0	0.0	0	False	0	False	0	1	0.0	0.0	3	0	False
GSE311294	GSM9322959_TR11_18105	Official_STAGATE_pyG	Official_STAGATE_pyG	6	gene	FAP	FAP	seed_11	0.0	2	0.0	0.0	0.0	0	False	0	False	0	1	0.0	0.0	3	0	False
GSE311294	GSM9322959_TR11_18105	Official_STAGATE_pyG	Official_STAGATE_pyG	6	gene	PTPRC	PTPRC	seed_11	0.0	2	0.0	0.0	0.0	0	False	0	False	0	1	0.0	0.0	3	0	False
GSE311294	GSM9322959_TR11_18105	Official_STAGATE_pyG	Official_STAGATE_pyG	6	gene	SPP1	SPP1	seed_11	0.0	2	0.0	0.0	0.0	0	False	0	False	0	1	0.0	0.0	3	0	False
GSE311294	GSM9322959_TR11_18105	Official_STAGATE_pyG	Official_STAGATE_pyG	6	signature	SIG_CAF_FAP	FAP,COL1A1,DCN,COL3A1,LUM	seed_11	-0.12601262389696588	2	-0.13306042925550665	-0.12601262389696588	0.007047805358540771	0	False	0	False	0	1	-0.05042210479325937	-0.045117158125266066	3	0	False
GSE311294	GSM9322959_TR11_18105	Official_STAGATE_pyG	Official_STAGATE_pyG	6	signature	SIG_CYTOTOX	NKG7,GNLY,GZMB,PRF1,IFNG	seed_11	0.0	2	0.0	0.0	0.0	0	False	0	False	0	1	0.0	0.0	3	0	False
GSE311294	GSM9322959_TR11_18105	Official_STAGATE_pyG	Official_STAGATE_pyG	6	signature	SIG_EXCLUSION_CONTRAST	CAF:FAP,COL1A1,DCN,COL3A1,LUM;MY:SPP1,LST1,TYROBP,C1QA,C1QB,C1QC;TCELL:TRAC,CD3D,CD3E,CD247	seed_11	-0.19761024544668615	2	-0.20217074372442845	-0.19761024544668615	0.0045604982777422975	0	False	0	False	0	1	-0.07300752516840625	-0.07397942552568293	3	0	False
GSE311294	GSM9322959_TR11_18105	Official_STAGATE_pyG	Official_STAGATE_pyG	6	signature	SIG_EXCLUSION_TGFB_CXCL12	TGFB1,CXCL12,ACTA2,TAGLN,FAP,COL1A1	seed_11	-0.0955701216248308	2	-0.10435654425391783	-0.0955701216248308	0.00878642262908702	0	False	0	False	0	1	0.004918033550668999	0.00602031680962023	3	0	False
GSE311294	GSM9322959_TR11_18105	Official_STAGATE_pyG	Official_STAGATE_pyG	6	signature	SIG_MY_SPP1	SPP1,LST1,TYROBP,C1QA,C1QB,C1QC	seed_11	-0.01671946901792909	2	-0.017734116943909195	-0.01671946901792909	0.0010146479259801056	0	False	0	False	0	1	0.0	0.0	3	0	False
GSE311294	GSM9322959_TR11_18105	Official_STAGATE_pyG	Official_STAGATE_pyG	6	signature	SIG_TCELL	TRAC,CD3D,CD3E,CD247	seed_11	0.0	2	0.0	0.0	0.0	0	False	0	False	0	1	0.0	0.0	3	0	False
GSE311294	GSM9322959_TR11_18105	Official_SpaGCN_v1_2_7	Official_SpaGCN_v1_2_7	4	gene	COL1A1	COL1A1	seed_11	0.1367842890976334	2	-0.01066065784700676	0.1367842890976334	0.14744494694464017	1	True	1	True	0	0	-0.01830825722972751	0.006438034521462299	3	2	True
GSE311294	GSM9322959_TR11_18105	Official_SpaGCN_v1_2_7	Official_SpaGCN_v1_2_7	4	gene	EPCAM	EPCAM	seed_11	0.0	2	0.0	0.0	0.0	0	False	0	False	0	1	0.0	0.0	3	0	False
