dataset_id	sample_id	method_id	method_label	K	partition_id	is_reference	status	status_reason	tumor_label	stroma_label	tumor_domain_n	stroma_domain_n	tumor_epcam_median	stroma_epcam_median	tumor_stroma_proxy_median	stroma_proxy_median	contrast_id	contrast_label	feature_type	feature_id	genes_used	n_tumor_interface	n_stroma_interface	n_stroma_interior	n_tumor_interior	median_stroma_interface	median_stroma_interior	median_tumor_interface	median_delta	bootstrap_ci_lower	bootstrap_ci_upper	bootstrap_replicates	pvalue_mannwhitney_spot_level	n_mixed_blocks	block_median_delta	block_interval_lower	block_interval_upper	reference_id	reference_delta	reference_ci_lower	reference_ci_upper	reference_block_delta	opposite_sign_vs_reference	reference_interval_excludes_zero	partition_interval_excludes_zero	interval_supported_opposite_sign_vs_reference	attenuated_below_25pct_reference	effect_relation_to_reference
GSE311294	GSM9322959_TR11_18105	Official_BayesSpace_nrep1000	Official BayesSpace nrep1000	4	seed_11	True	success		4.0	1.0	352.0	1436.0	1.7523351913508134	0.0	2.1618942736662907	2.6997996439312333	stroma_interface_minus_stroma_interior	COL1A1/FAP-high side adjacent to EPCAM-high domain minus its clear interior	signature	SIG_EXCLUSION_TGFB_CXCL12	TGFB1,CXCL12,ACTA2,TAGLN,FAP,COL1A1	170.0	261.0	1091.0	84.0	1.8779823173454024	1.9892300751598784	1.330712122042791	-0.1112477578144761	-0.2103515409647868	-0.0403000268735673	1000.0		13.0	-0.0828751630579307	-0.2893563697941236	0.2516828827125568	seed_11	-0.1112477578144761	-0.2103515409647868	-0.0403000268735673	-0.0828751630579307	False	True	True	False	False	reference
GSE311294	GSM9322959_TR11_18105	Official_BayesSpace_nrep1000	Official BayesSpace nrep1000	4	seed_23	False	success		4.0	3.0	336.0	1039.0	1.7463364784294069	0.0	2.158984985511155	2.840125197232697	stroma_interface_minus_stroma_interior	COL1A1/FAP-high side adjacent to EPCAM-high domain minus its clear interior	signature	SIG_EXCLUSION_TGFB_CXCL12	TGFB1,CXCL12,ACTA2,TAGLN,FAP,COL1A1	132.0	196.0	740.0	85.0	2.040596108947925	2.20481166427716	1.411920982533072	-0.1642155553292346	-0.2948626360222078	-0.078208742668357	1000.0		10.0	-0.1413756663609997	-0.3134210829110769	0.334599350166977	seed_11	-0.1112477578144761	-0.2103515409647868	-0.0403000268735673	-0.0828751630579307	False	True	True	False	False	same_direction_or_zero
GSE311294	GSM9322959_TR11_18105	Official_BayesSpace_nrep1000	Official BayesSpace nrep1000	4	seed_37	False	success		4.0	2.0	352.0	1450.0	1.76367933664719	0.0	2.1618942736662907	2.6997996439312333	stroma_interface_minus_stroma_interior	COL1A1/FAP-high side adjacent to EPCAM-high domain minus its clear interior	signature	SIG_EXCLUSION_TGFB_CXCL12	TGFB1,CXCL12,ACTA2,TAGLN,FAP,COL1A1	166.0	256.0	1106.0	89.0	1.8783911069317532	1.9881208198309013	1.3364423596577812	-0.1097297128991481	-0.1991195938729952	-0.0461734581356466	1000.0		13.0	-0.0828751630579307	-0.2710799681391458	0.2794802203603582	seed_11	-0.1112477578144761	-0.2103515409647868	-0.0403000268735673	-0.0828751630579307	False	True	True	False	False	same_direction_or_zero
GSE311294	GSM9322959_TR11_18105	Official_BayesSpace_nrep1000	Official BayesSpace nrep1000	4	seed_11	True	success		4.0	1.0	352.0	1436.0	1.7523351913508134	0.0	2.1618942736662907	2.6997996439312333	stroma_interface_minus_stroma_interior	COL1A1/FAP-high side adjacent to EPCAM-high domain minus its clear interior	signature	SIG_MY_SPP1	SPP1,LST1,TYROBP,C1QA,C1QB,C1QC	170.0	261.0	1091.0	84.0	0.2714316130869218	0.2751134784946916	0.2178350981538344	-0.0036818654077697	-0.0381813800311313	0.0229635450169429	1000.0		13.0	0.0115990401447129	-0.3414926185384501	0.3136623848379188	seed_11	-0.0036818654077697	-0.0381813800311313	0.0229635450169429	0.0115990401447129	False	False	False	False	False	reference
GSE311294	GSM9322959_TR11_18105	Official_BayesSpace_nrep1000	Official BayesSpace nrep1000	4	seed_23	False	success		4.0	3.0	336.0	1039.0	1.7463364784294069	0.0	2.158984985511155	2.840125197232697	stroma_interface_minus_stroma_interior	COL1A1/FAP-high side adjacent to EPCAM-high domain minus its clear interior	signature	SIG_MY_SPP1	SPP1,LST1,TYROBP,C1QA,C1QB,C1QC	132.0	196.0	740.0	85.0	0.2682717035517737	0.2925359330101277	0.2622793558903296	-0.0242642294583539	-0.06332302707687	0.0211557721587141	1000.0		10.0	-0.0324110143008369	-0.3979320237246341	-0.0045012716336696	seed_11	-0.0036818654077697	-0.0381813800311313	0.0229635450169429	0.0115990401447129	False	False	False	False	False	same_direction_or_zero
GSE311294	GSM9322959_TR11_18105	Official_BayesSpace_nrep1000	Official BayesSpace nrep1000	4	seed_37	False	success		4.0	2.0	352.0	1450.0	1.76367933664719	0.0	2.1618942736662907	2.6997996439312333	stroma_interface_minus_stroma_interior	COL1A1/FAP-high side adjacent to EPCAM-high domain minus its clear interior	signature	SIG_MY_SPP1	SPP1,LST1,TYROBP,C1QA,C1QB,C1QC	166.0	256.0	1106.0	89.0	0.2724841750500326	0.276626473678745	0.2141223050696333	-0.0041422986287123	-0.0429867885051896	0.0244923377909234	1000.0		13.0	-0.0023261617644317	-0.3414926185384501	0.3174270095808953	seed_11	-0.0036818654077697	-0.0381813800311313	0.0229635450169429	0.0115990401447129	False	False	False	False	False	same_direction_or_zero
GSE311294	GSM9322959_TR11_18105	Official_BayesSpace_nrep1000	Official BayesSpace nrep1000	4	seed_11	True	success		4.0	1.0	352.0	1436.0	1.7523351913508134	0.0	2.1618942736662907	2.6997996439312333	stroma_interface_minus_stroma_interior	COL1A1/FAP-high side adjacent to EPCAM-high domain minus its clear interior	signature	SIG_TCELL	TRAC,CD3D,CD3E,CD247	170.0	261.0	1091.0	84.0	0.0	0.0	0.0	0.0	0.0	0.0	1000.0		13.0	0.0	0.0	0.0	seed_11	0.0	0.0	0.0	0.0	False	False	False	False	False	reference
GSE311294	GSM9322959_TR11_18105	Official_BayesSpace_nrep1000	Official BayesSpace nrep1000	4	seed_23	False	success		4.0	3.0	336.0	1039.0	1.7463364784294069	0.0	2.158984985511155	2.840125197232697	stroma_interface_minus_stroma_interior	COL1A1/FAP-high side adjacent to EPCAM-high domain minus its clear interior	signature	SIG_TCELL	TRAC,CD3D,CD3E,CD247	132.0	196.0	740.0	85.0	0.0	0.0	0.0	0.0	0.0	0.0	1000.0		10.0	0.0	0.0	0.333341137186896	seed_11	0.0	0.0	0.0	0.0	False	False	False	False	False	same_direction_or_zero
GSE311294	GSM9322959_TR11_18105	Official_BayesSpace_nrep1000	Official BayesSpace nrep1000	4	seed_37	False	success		4.0	2.0	352.0	1450.0	1.76367933664719	0.0	2.1618942736662907	2.6997996439312333	stroma_interface_minus_stroma_interior	COL1A1/FAP-high side adjacent to EPCAM-high domain minus its clear interior	signature	SIG_TCELL	TRAC,CD3D,CD3E,CD247	166.0	256.0	1106.0	89.0	0.0	0.0	0.0	0.0	0.0	0.0	1000.0		13.0	0.0	0.0	0.3902653620687074	seed_11	0.0	0.0	0.0	0.0	False	False	False	False	False	same_direction_or_zero
GSE311294	GSM9322959_TR11_18105	Official_BayesSpace_nrep1000	Official BayesSpace nrep1000	4	seed_11	True	success		4.0	1.0	352.0	1436.0	1.7523351913508134	0.0	2.1618942736662907	2.6997996439312333	stroma_interface_minus_stroma_interior	COL1A1/FAP-high side adjacent to EPCAM-high domain minus its clear interior	gene	SPP1	SPP1	170.0	261.0	1091.0	84.0	0.0	0.0	0.0	0.0	0.0	0.0	1000.0		13.0	0.0	0.0	0.0	seed_11	0.0	0.0	0.0	0.0	False	False	False	False	False	reference
GSE311294	GSM9322959_TR11_18105	Official_BayesSpace_nrep1000	Official BayesSpace nrep1000	4	seed_23	False	success		4.0	3.0	336.0	1039.0	1.7463364784294069	0.0	2.158984985511155	2.840125197232697	stroma_interface_minus_stroma_interior	COL1A1/FAP-high side adjacent to EPCAM-high domain minus its clear interior	gene	SPP1	SPP1	132.0	196.0	740.0	85.0	0.0	0.0	0.0	0.0	0.0	0.0	1000.0		10.0	0.0	0.0	0.0	seed_11	0.0	0.0	0.0	0.0	False	False	False	False	False	same_direction_or_zero
GSE311294	GSM9322959_TR11_18105	Official_BayesSpace_nrep1000	Official BayesSpace nrep1000	4	seed_37	False	success		4.0	2.0	352.0	1450.0	1.76367933664719	0.0	2.1618942736662907	2.6997996439312333	stroma_interface_minus_stroma_interior	COL1A1/FAP-high side adjacent to EPCAM-high domain minus its clear interior	gene	SPP1	SPP1	166.0	256.0	1106.0	89.0	0.0	0.0	0.0	0.0	0.0	0.0	1000.0		13.0	0.0	0.0	0.0	seed_11	0.0	0.0	0.0	0.0	False	False	False	False	False	same_direction_or_zero
GSE311294	GSM9322959_TR11_18105	Official_BayesSpace_nrep1000	Official BayesSpace nrep1000	6	seed_11	True	success		6.0	4.0	340.0	831.0	1.76367933664719	0.0	2.1489406435422755	2.9426968821612425	stroma_interface_minus_stroma_interior	COL1A1/FAP-high side adjacent to EPCAM-high domain minus its clear interior	gene	COL1A1	COL1A1	96.0	155.0	620.0	77.0	5.189030116033827	5.441583173748686	4.459445957107854	-0.2525530577148593	-0.3459789163927905	-0.173476525247695	1000.0		8.0	-0.2240506564648186	-0.2721949965317783	-0.0496634254124829	seed_11	-0.2525530577148593	-0.3459789163927905	-0.173476525247695	-0.2240506564648186	False	True	True	False	False	reference
GSE311294	GSM9322959_TR11_18105	Official_BayesSpace_nrep1000	Official BayesSpace nrep1000	6	seed_23	False	success		6.0	5.0	306.0	673.0	1.8211397906546267	0.0	2.1062727362644065	2.904866588782524	stroma_interface_minus_stroma_interior	COL1A1/FAP-high side adjacent to EPCAM-high domain minus its clear interior	gene	COL1A1	COL1A1	49.0	95.0	444.0	66.0	5.066651482469017	5.326496819333781	4.198512524480014	-0.2598453368647639	-0.3819181501577875	-0.1426698233726267	1000.0		5.0	-0.1906716575755815	-0.2671960080521439	-0.0408573547551122	seed_11	-0.2525530577148593	-0.3459789163927905	-0.173476525247695	-0.2240506564648186	False	True	True	False	False	same_direction_or_zero
GSE311294	GSM9322959_TR11_18105	Official_BayesSpace_nrep1000	Official BayesSpace nrep1000	6	seed_37	False	success		6.0	3.0	309.0	932.0	1.7969868726632066	0.0	2.134538229608322	2.9000010288471927	stroma_interface_minus_stroma_interior	COL1A1/FAP-high side adjacent to EPCAM-high domain minus its clear interior	gene	COL1A1	COL1A1	111.0	171.0	665.0	73.0	5.164550988865073	5.4182093683392685	4.4174337906729	-0.2536583794741958	-0.3454674992296521	-0.1878210791973063	1000.0		7.0	-0.1997089457274112	-0.2597751792309213	-0.0460177752843468	seed_11	-0.2525530577148593	-0.3459789163927905	-0.173476525247695	-0.2240506564648186	False	True	True	False	False	same_direction_or_zero
GSE311294	GSM9322959_TR11_18105	Official_BayesSpace_nrep1000	Official BayesSpace nrep1000	6	seed_11	True	success		6.0	4.0	340.0	831.0	1.76367933664719	0.0	2.1489406435422755	2.9426968821612425	stroma_interface_minus_stroma_interior	COL1A1/FAP-high side adjacent to EPCAM-high domain minus its clear interior	gene	EPCAM	EPCAM	96.0	155.0	620.0	77.0	0.0	0.0	1.336175000425296	0.0	0.0	0.0	1000.0		8.0	0.0	0.0	0.0	seed_11	0.0	0.0	0.0	0.0	False	False	False	False	False	reference
GSE311294	GSM9322959_TR11_18105	Official_BayesSpace_nrep1000	Official BayesSpace nrep1000	6	seed_23	False	success		6.0	5.0	306.0	673.0	1.8211397906546267	0.0	2.1062727362644065	2.904866588782524	stroma_interface_minus_stroma_interior	COL1A1/FAP-high side adjacent to EPCAM-high domain minus its clear interior	gene	EPCAM	EPCAM	49.0	95.0	444.0	66.0	0.0	0.0	1.4466513937223966	0.0	0.0	0.0	1000.0		5.0	0.0	0.0	0.0	seed_11	0.0	0.0	0.0	0.0	False	False	False	False	False	same_direction_or_zero
GSE311294	GSM9322959_TR11_18105	Official_BayesSpace_nrep1000	Official BayesSpace nrep1000	6	seed_37	False	success		6.0	3.0	309.0	932.0	1.7969868726632066	0.0	2.134538229608322	2.9000010288471927	stroma_interface_minus_stroma_interior	COL1A1/FAP-high side adjacent to EPCAM-high domain minus its clear interior	gene	EPCAM	EPCAM	111.0	171.0	665.0	73.0	0.0	0.0	1.562352232600095	0.0	0.0	0.0	1000.0		7.0	0.0	0.0	0.0	seed_11	0.0	0.0	0.0	0.0	False	False	False	False	False	same_direction_or_zero
GSE311294	GSM9322959_TR11_18105	Official_BayesSpace_nrep1000	Official BayesSpace nrep1000	6	seed_11	True	success		6.0	4.0	340.0	831.0	1.76367933664719	0.0	2.1489406435422755	2.9426968821612425	stroma_interface_minus_stroma_interior	COL1A1/FAP-high side adjacent to EPCAM-high domain minus its clear interior	gene	FAP	FAP	96.0	155.0	620.0	77.0	1.1899021741383111	0.5555840720902634	0.0	0.634318102048048	-1.2890040089375874	1.3434022323352577	1000.0		8.0	-0.0521017442635897	-1.3414111488570393	1.7617856381558037	seed_11	0.634318102048048	-1.2890040089375874	1.3434022323352577	-0.0521017442635897	False	False	False	False	False	reference
GSE311294	GSM9322959_TR11_18105	Official_BayesSpace_nrep1000	Official BayesSpace nrep1000	6	seed_23	False	success		6.0	5.0	306.0	673.0	1.8211397906546267	0.0	2.1062727362644065	2.904866588782524	stroma_interface_minus_stroma_interior	COL1A1/FAP-high side adjacent to EPCAM-high domain minus its clear interior	gene	FAP	FAP	49.0	95.0	444.0	66.0	1.3212244173147152	0.0	0.0	1.3212244173147152	-1.2162304902262042	1.4302275680294407	1000.0		5.0	-0.0952160964211914	-1.2286241203696924	1.515847330400672	seed_11	0.634318102048048	-1.2890040089375874	1.3434022323352577	-0.0521017442635897	False	False	False	False	False	same_direction_or_zero
GSE311294	GSM9322959_TR11_18105	Official_BayesSpace_nrep1000	Official BayesSpace nrep1000	6	seed_37	False	success		6.0	3.0	309.0	932.0	1.7969868726632066	0.0	2.134538229608322	2.9000010288471927	stroma_interface_minus_stroma_interior	COL1A1/FAP-high side adjacent to EPCAM-high domain minus its clear interior	gene	FAP	FAP	111.0	171.0	665.0	73.0	1.254014376492492	0.0	0.0	1.254014376492492	-1.2161490838870517	1.392703431126003	1000.0		7.0	0.0	-1.2416291796837884	1.7627550151942972	seed_11	0.634318102048048	-1.2890040089375874	1.3434022323352577	-0.0521017442635897	False	False	False	False	False	same_direction_or_zero
GSE311294	GSM9322959_TR11_18105	Official_BayesSpace_nrep1000	Official BayesSpace nrep1000	6	seed_11	True	success		6.0	4.0	340.0	831.0	1.76367933664719	0.0	2.1489406435422755	2.9426968821612425	stroma_interface_minus_stroma_interior	COL1A1/FAP-high side adjacent to EPCAM-high domain minus its clear interior	gene	PTPRC	PTPRC	96.0	155.0	620.0	77.0	0.0	0.0	0.0	0.0	0.0	0.0	1000.0		8.0	0.0	0.0	0.0	seed_11	0.0	0.0	0.0	0.0	False	False	False	False	False	reference
GSE311294	GSM9322959_TR11_18105	Official_BayesSpace_nrep1000	Official BayesSpace nrep1000	6	seed_23	False	success		6.0	5.0	306.0	673.0	1.8211397906546267	0.0	2.1062727362644065	2.904866588782524	stroma_interface_minus_stroma_interior	COL1A1/FAP-high side adjacent to EPCAM-high domain minus its clear interior	gene	PTPRC	PTPRC	49.0	95.0	444.0	66.0	0.0	0.0	0.0	0.0	0.0	0.0	1000.0		5.0	0.0	0.0	0.0	seed_11	0.0	0.0	0.0	0.0	False	False	False	False	False	same_direction_or_zero
GSE311294	GSM9322959_TR11_18105	Official_BayesSpace_nrep1000	Official BayesSpace nrep1000	6	seed_37	False	success		6.0	3.0	309.0	932.0	1.7969868726632066	0.0	2.134538229608322	2.9000010288471927	stroma_interface_minus_stroma_interior	COL1A1/FAP-high side adjacent to EPCAM-high domain minus its clear interior	gene	PTPRC	PTPRC	111.0	171.0	665.0	73.0	0.0	0.0	0.0	0.0	0.0	0.0	1000.0		7.0	0.0	0.0	0.0	seed_11	0.0	0.0	0.0	0.0	False	False	False	False	False	same_direction_or_zero
GSE311294	GSM9322959_TR11_18105	Official_BayesSpace_nrep1000	Official BayesSpace nrep1000	6	seed_11	True	success		6.0	4.0	340.0	831.0	1.76367933664719	0.0	2.1489406435422755	2.9426968821612425	stroma_interface_minus_stroma_interior	COL1A1/FAP-high side adjacent to EPCAM-high domain minus its clear interior	signature	SIG_CAF_FAP	FAP,COL1A1,DCN,COL3A1,LUM	96.0	155.0	620.0	77.0	3.088953924707184	3.378579810023472	2.420947075668428	-0.2896258853162878	-0.3796203909824143	-0.2184613579969075	1000.0		8.0	-0.1525798072290303	-0.3297249197560964	0.0206631572604269	seed_11	-0.2896258853162878	-0.3796203909824143	-0.2184613579969075	-0.1525798072290303	False	True	True	False	False	reference
GSE311294	GSM9322959_TR11_18105	Official_BayesSpace_nrep1000	Official BayesSpace nrep1000	6	seed_23	False	success		6.0	5.0	306.0	673.0	1.8211397906546267	0.0	2.1062727362644065	2.904866588782524	stroma_interface_minus_stroma_interior	COL1A1/FAP-high side adjacent to EPCAM-high domain minus its clear interior	signature	SIG_CAF_FAP	FAP,COL1A1,DCN,COL3A1,LUM	49.0	95.0	444.0	66.0	3.097638005102924	3.34146584517006	2.3624971035300866	-0.2438278400671358	-0.3630885418228962	-0.1182500485359835	1000.0		5.0	-0.1540657464653527	-0.4577062911157594	-0.0300356304783166	seed_11	-0.2896258853162878	-0.3796203909824143	-0.2184613579969075	-0.1525798072290303	False	True	True	False	False	same_direction_or_zero
GSE311294	GSM9322959_TR11_18105	Official_BayesSpace_nrep1000	Official BayesSpace nrep1000	6	seed_37	False	success		6.0	3.0	309.0	932.0	1.7969868726632066	0.0	2.134538229608322	2.9000010288471927	stroma_interface_minus_stroma_interior	COL1A1/FAP-high side adjacent to EPCAM-high domain minus its clear interior	signature	SIG_CAF_FAP	FAP,COL1A1,DCN,COL3A1,LUM	111.0	171.0	665.0	73.0	3.076826019892544	3.3662581110964687	2.4020491237008885	-0.2894320912039245	-0.3726351657350646	-0.2247155923413259	1000.0		7.0	-0.1716269968238934	-0.3583647402807468	0.0271327266780292	seed_11	-0.2896258853162878	-0.3796203909824143	-0.2184613579969075	-0.1525798072290303	False	True	True	False	False	same_direction_or_zero
GSE311294	GSM9322959_TR11_18105	Official_BayesSpace_nrep1000	Official BayesSpace nrep1000	6	seed_11	True	success		6.0	4.0	340.0	831.0	1.76367933664719	0.0	2.1489406435422755	2.9426968821612425	stroma_interface_minus_stroma_interior	COL1A1/FAP-high side adjacent to EPCAM-high domain minus its clear interior	signature	SIG_CYTOTOX	NKG7,GNLY,GZMB,PRF1,IFNG	96.0	155.0	620.0	77.0	0.0	0.0	0.0	0.0	0.0	0.0	1000.0		8.0	0.0	0.0	0.0	seed_11	0.0	0.0	0.0	0.0	False	False	False	False	False	reference
GSE311294	GSM9322959_TR11_18105	Official_BayesSpace_nrep1000	Official BayesSpace nrep1000	6	seed_23	False	success		6.0	5.0	306.0	673.0	1.8211397906546267	0.0	2.1062727362644065	2.904866588782524	stroma_interface_minus_stroma_interior	COL1A1/FAP-high side adjacent to EPCAM-high domain minus its clear interior	signature	SIG_CYTOTOX	NKG7,GNLY,GZMB,PRF1,IFNG	49.0	95.0	444.0	66.0	0.0	0.0	0.0	0.0	0.0	0.0	1000.0		5.0	0.0	0.0	0.2461574708005134	seed_11	0.0	0.0	0.0	0.0	False	False	False	False	False	same_direction_or_zero
GSE311294	GSM9322959_TR11_18105	Official_BayesSpace_nrep1000	Official BayesSpace nrep1000	6	seed_37	False	success		6.0	3.0	309.0	932.0	1.7969868726632066	0.0	2.134538229608322	2.9000010288471927	stroma_interface_minus_stroma_interior	COL1A1/FAP-high side adjacent to EPCAM-high domain minus its clear interior	signature	SIG_CYTOTOX	NKG7,GNLY,GZMB,PRF1,IFNG	111.0	171.0	665.0	73.0	0.0	0.0	0.0	0.0	0.0	0.0	1000.0		7.0	0.0	0.0	0.0	seed_11	0.0	0.0	0.0	0.0	False	False	False	False	False	same_direction_or_zero
GSE311294	GSM9322959_TR11_18105	Official_BayesSpace_nrep1000	Official BayesSpace nrep1000	6	seed_11	True	success		6.0	4.0	340.0	831.0	1.76367933664719	0.0	2.1489406435422755	2.9426968821612425	stroma_interface_minus_stroma_interior	COL1A1/FAP-high side adjacent to EPCAM-high domain minus its clear interior	signature	SIG_EXCLUSION_CONTRAST	CAF:FAP,COL1A1,DCN,COL3A1,LUM;MY:SPP1,LST1,TYROBP,C1QA,C1QB,C1QC;TCELL:TRAC,CD3D,CD3E,CD247	96.0	155.0	620.0	77.0	3.2247702594025425	3.611048827503532	2.5829417623852766	-0.3862785681009892	-0.4862058294092058	-0.2523083315103526	1000.0		8.0	-0.325461191957467	-0.418635444872991	-0.2348595696621546	seed_11	-0.3862785681009892	-0.4862058294092058	-0.2523083315103526	-0.325461191957467	False	True	True	False	False	reference
GSE311294	GSM9322959_TR11_18105	Official_BayesSpace_nrep1000	Official BayesSpace nrep1000	6	seed_23	False	success		6.0	5.0	306.0	673.0	1.8211397906546267	0.0	2.1062727362644065	2.904866588782524	stroma_interface_minus_stroma_interior	COL1A1/FAP-high side adjacent to EPCAM-high domain minus its clear interior	signature	SIG_EXCLUSION_CONTRAST	CAF:FAP,COL1A1,DCN,COL3A1,LUM;MY:SPP1,LST1,TYROBP,C1QA,C1QB,C1QC;TCELL:TRAC,CD3D,CD3E,CD247	49.0	95.0	444.0	66.0	3.266308238865962	3.551372610300713	2.545453556110317	-0.2850643714347507	-0.4141659432578657	-0.1232329927189917	1000.0		5.0	-0.2739934480765909	-0.5205744385660375	-0.1763108371510292	seed_11	-0.3862785681009892	-0.4862058294092058	-0.2523083315103526	-0.325461191957467	False	True	True	False	False	same_direction_or_zero
GSE311294	GSM9322959_TR11_18105	Official_BayesSpace_nrep1000	Official BayesSpace nrep1000	6	seed_37	False	success		6.0	3.0	309.0	932.0	1.7969868726632066	0.0	2.134538229608322	2.9000010288471927	stroma_interface_minus_stroma_interior	COL1A1/FAP-high side adjacent to EPCAM-high domain minus its clear interior	signature	SIG_EXCLUSION_CONTRAST	CAF:FAP,COL1A1,DCN,COL3A1,LUM;MY:SPP1,LST1,TYROBP,C1QA,C1QB,C1QC;TCELL:TRAC,CD3D,CD3E,CD247	111.0	171.0	665.0	73.0	3.241652121607778	3.578778530204714	2.5611827736524635	-0.3371264085969363	-0.4312297448315077	-0.1975780646224834	1000.0		7.0	-0.2645162080693812	-0.3753697308889476	-0.1285053085279198	seed_11	-0.3862785681009892	-0.4862058294092058	-0.2523083315103526	-0.325461191957467	False	True	True	False	False	same_direction_or_zero
GSE311294	GSM9322959_TR11_18105	Official_BayesSpace_nrep1000	Official BayesSpace nrep1000	6	seed_11	True	success		6.0	4.0	340.0	831.0	1.76367933664719	0.0	2.1489406435422755	2.9426968821612425	stroma_interface_minus_stroma_interior	COL1A1/FAP-high side adjacent to EPCAM-high domain minus its clear interior	signature	SIG_EXCLUSION_TGFB_CXCL12	TGFB1,CXCL12,ACTA2,TAGLN,FAP,COL1A1	96.0	155.0	620.0	77.0	2.110598038628492	2.259186637606734	1.4803905574512215	-0.1485885989782422	-0.2293405014413489	-0.100356089664983	1000.0		8.0	-0.0985152010361971	-0.3106721535707026	0.1702556369196293	seed_11	-0.1485885989782422	-0.2293405014413489	-0.100356089664983	-0.0985152010361971	False	True	True	False	False	reference
GSE311294	GSM9322959_TR11_18105	Official_BayesSpace_nrep1000	Official BayesSpace nrep1000	6	seed_23	False	success		6.0	5.0	306.0	673.0	1.8211397906546267	0.0	2.1062727362644065	2.904866588782524	stroma_interface_minus_stroma_interior	COL1A1/FAP-high side adjacent to EPCAM-high domain minus its clear interior	signature	SIG_EXCLUSION_TGFB_CXCL12	TGFB1,CXCL12,ACTA2,TAGLN,FAP,COL1A1	49.0	95.0	444.0	66.0	2.147251319696083	2.26471751651203	1.5419337342378086	-0.1174661968159469	-0.1771075857250471	-0.0273697002655766	1000.0		5.0	-0.1122962535427523	-0.3496131779785622	0.0569819958931199	seed_11	-0.1485885989782422	-0.2293405014413489	-0.100356089664983	-0.0985152010361971	False	True	True	False	False	same_direction_or_zero
GSE311294	GSM9322959_TR11_18105	Official_BayesSpace_nrep1000	Official BayesSpace nrep1000	6	seed_37	False	success		6.0	3.0	309.0	932.0	1.7969868726632066	0.0	2.134538229608322	2.9000010288471927	stroma_interface_minus_stroma_interior	COL1A1/FAP-high side adjacent to EPCAM-high domain minus its clear interior	signature	SIG_EXCLUSION_TGFB_CXCL12	TGFB1,CXCL12,ACTA2,TAGLN,FAP,COL1A1	111.0	171.0	665.0	73.0	2.0581783207010025	2.2482620884579805	1.4005686259359995	-0.190083767756978	-0.2894345670791365	-0.1108177856421325	1000.0		7.0	-0.1243123835021893	-0.3238762450888012	0.1794941878052858	seed_11	-0.1485885989782422	-0.2293405014413489	-0.100356089664983	-0.0985152010361971	False	True	True	False	False	same_direction_or_zero
GSE311294	GSM9322959_TR11_18105	Official_BayesSpace_nrep1000	Official BayesSpace nrep1000	6	seed_11	True	success		6.0	4.0	340.0	831.0	1.76367933664719	0.0	2.1489406435422755	2.9426968821612425	stroma_interface_minus_stroma_interior	COL1A1/FAP-high side adjacent to EPCAM-high domain minus its clear interior	signature	SIG_MY_SPP1	SPP1,LST1,TYROBP,C1QA,C1QB,C1QC	96.0	155.0	620.0	77.0	0.2550861584098424	0.2916490436834334	0.2513561353830985	-0.0365628852735909	-0.0783854178308353	0.021327030808031	1000.0		8.0	-0.0336073483252647	-0.4033322376046669	0.1105541539992446	seed_11	-0.0365628852735909	-0.0783854178308353	0.021327030808031	-0.0336073483252647	False	False	False	False	False	reference
GSE311294	GSM9322959_TR11_18105	Official_BayesSpace_nrep1000	Official BayesSpace nrep1000	6	seed_23	False	success		6.0	5.0	306.0	673.0	1.8211397906546267	0.0	2.1062727362644065	2.904866588782524	stroma_interface_minus_stroma_interior	COL1A1/FAP-high side adjacent to EPCAM-high domain minus its clear interior	signature	SIG_MY_SPP1	SPP1,LST1,TYROBP,C1QA,C1QB,C1QC	49.0	95.0	444.0	66.0	0.2457660765213735	0.3032297442936352	0.2116651173990464	-0.0574636677722616	-0.1070535715796287	0.01704754331705	1000.0		5.0	-0.0392282890933816	-0.4425776653363634	-0.0202737720272502	seed_11	-0.0365628852735909	-0.0783854178308353	0.021327030808031	-0.0336073483252647	False	False	False	False	False	same_direction_or_zero
GSE311294	GSM9322959_TR11_18105	Official_BayesSpace_nrep1000	Official BayesSpace nrep1000	6	seed_37	False	success		6.0	3.0	309.0	932.0	1.7969868726632066	0.0	2.134538229608322	2.9000010288471927	stroma_interface_minus_stroma_interior	COL1A1/FAP-high side adjacent to EPCAM-high domain minus its clear interior	signature	SIG_MY_SPP1	SPP1,LST1,TYROBP,C1QA,C1QB,C1QC	111.0	171.0	665.0	73.0	0.2655524840864391	0.2888351178035816	0.2674680988466476	-0.0232826337171425	-0.0666694688167131	0.0256754928959991	1000.0		7.0	-0.031155350166415	-0.3685939305266172	0.1314475867164249	seed_11	-0.0365628852735909	-0.0783854178308353	0.021327030808031	-0.0336073483252647	False	False	False	False	False	same_direction_or_zero
GSE311294	GSM9322959_TR11_18105	Official_BayesSpace_nrep1000	Official BayesSpace nrep1000	6	seed_11	True	success		6.0	4.0	340.0	831.0	1.76367933664719	0.0	2.1489406435422755	2.9426968821612425	stroma_interface_minus_stroma_interior	COL1A1/FAP-high side adjacent to EPCAM-high domain minus its clear interior	signature	SIG_TCELL	TRAC,CD3D,CD3E,CD247	96.0	155.0	620.0	77.0	0.0	0.0	0.0	0.0	0.0	0.0	1000.0		8.0	0.0	0.0	0.3994383171757308	seed_11	0.0	0.0	0.0	0.0	False	False	False	False	False	reference
