dataset_id	sample_id	method_id	method_label	K	seed_count	spatial_coherence_median	spatial_coherence_iqr	marker_coherence_median	marker_coherence_iqr	stability_ari_median	stability_ari_iqr	failure_rate	status	failure_reason	source_origin
GSE285505	GSM8703564_Tumor20	BayesSpace	BayesSpace	4	3.0	0.928109172763084	0.0101997749015194	0.645897514641842	0.211202833586449	0.401486668529959	0.185778047014346	0.0	success		results/cross_method_boundary/runs/bayesspace/GSE285505_GSM8703564_Tumor20.tsv
GSE285505	GSM8703564_Tumor20	BayesSpace	BayesSpace	6	3.0	0.885340461451885	0.0028137310073157	0.826929157107795	0.0062371600775531	0.848057928156838	0.0085809703760371	0.0	success		results/cross_method_boundary/runs/bayesspace/GSE285505_GSM8703564_Tumor20.tsv
GSE285505	GSM8703565_Tumor24	BayesSpace	BayesSpace	4	3.0	0.925947297557222	0.0010578957491825	0.80057742086291	0.0033708509848557	0.829020196987805	0.0293012559722519	0.0	success		results/cross_method_boundary/runs/bayesspace/GSE285505_GSM8703565_Tumor24.tsv
GSE285505	GSM8703565_Tumor24	BayesSpace	BayesSpace	6	3.0	0.887959222927486	0.0067801500288517	0.634466278454302	0.0163771240051539	0.531487051956965	0.15711947294807	0.0	success		results/cross_method_boundary/runs/bayesspace/GSE285505_GSM8703565_Tumor24.tsv
GSE285505	GSM8703566_Tumor26	BayesSpace	BayesSpace	4	3.0	0.933421696574225	0.0010705546492658	0.495636913061783	0.0026143377163279	0.901372445059109	0.0078392366310012	0.0	success		results/cross_method_boundary/runs/bayesspace/GSE285505_GSM8703566_Tumor26.tsv
GSE285505	GSM8703566_Tumor26	BayesSpace	BayesSpace	6	3.0	0.896003262642741	0.0078507340946165	0.478966160084072	0.0888266428908816	0.622830839188282	0.0961891173196286	0.0	success		results/cross_method_boundary/runs/bayesspace/GSE285505_GSM8703566_Tumor26.tsv
GSE311294	GSM9322957_TR11_206	BayesSpace	BayesSpace	4	3.0	0.915169936446532	0.0329741180805011	1.58391193056905	0.300113017536426	0.322303819429493	0.127391413901282	0.0	success		results/cross_method_boundary/runs/bayesspace/GSE311294_GSM9322957_TR11_206.tsv
GSE311294	GSM9322957_TR11_206	BayesSpace	BayesSpace	6	3.0	0.815971262779773	0.02321083172147	1.39411695026178	0.0584077047444809	0.541605633864201	0.0765887079749379	0.0	success		results/cross_method_boundary/runs/bayesspace/GSE311294_GSM9322957_TR11_206.tsv
GSE311294	GSM9322958_TR11_16184	BayesSpace	BayesSpace	4	3.0	0.916714614499425	0.0111119102416571	1.65767732705117	0.215515531831502	0.454523420917861	0.22819446443075	0.0	success		results/cross_method_boundary/runs/bayesspace/GSE311294_GSM9322958_TR11_16184.tsv
GSE311294	GSM9322958_TR11_16184	BayesSpace	BayesSpace	6	3.0	0.876510356731876	0.0140607019562715	1.47814687514729	0.230735728546824	0.688496147444561	0.0268353078199401	0.0	success		results/cross_method_boundary/runs/bayesspace/GSE311294_GSM9322958_TR11_16184.tsv
GSE311294	GSM9322959_TR11_18105	BayesSpace	BayesSpace	4	3.0	0.917072704690933	0.0063055316709659	0.77483427300302	0.136197173966182	0.620154430368659	0.167191530849677	0.0	success		results/cross_method_boundary/runs/bayesspace/GSE311294_GSM9322959_TR11_18105.tsv
GSE311294	GSM9322959_TR11_18105	BayesSpace	BayesSpace	6	3.0	0.871309830897105	0.0110824496035158	0.993347505028838	0.123028891845189	0.498869144059121	0.0406484070653882	0.0	success		results/cross_method_boundary/runs/bayesspace/GSE311294_GSM9322959_TR11_18105.tsv
GSE311294	GSM9322960_TR11_21723	BayesSpace	BayesSpace	4	3.0	0.963325183374083	0.0014985408943922	1.37358515604704	0.003135216717174	0.965253062526422	0.006382209037916	0.0	success		results/cross_method_boundary/runs/bayesspace/GSE311294_GSM9322960_TR11_21723.tsv
GSE311294	GSM9322960_TR11_21723	BayesSpace	BayesSpace	6	3.0	0.909535452322738	0.0031942582222572	1.11571283609948	0.0030347220868036	0.928722429307664	0.0066972924647988	0.0	success		results/cross_method_boundary/runs/bayesspace/GSE311294_GSM9322960_TR11_21723.tsv
GSE311294	GSM9322961_TR16_23542	BayesSpace	BayesSpace	4	3.0	0.916716912873078	0.0031278263491105	0.469568324999562	0.0204339894840117	0.432446112556685	0.210055749845994	0.0	success		results/cross_method_boundary/runs/bayesspace/GSE311294_GSM9322961_TR16_23542.tsv
GSE311294	GSM9322961_TR16_23542	BayesSpace	BayesSpace	6	3.0	0.871118480554718	0.0088935785348205	0.580260167694443	0.0057669710238998	0.805567964802918	0.0341122231132163	0.0	success		results/cross_method_boundary/runs/bayesspace/GSE311294_GSM9322961_TR16_23542.tsv
GSE267401	GSM8265211_CTC21P	M0_expr_kmeans	expression-only k-means	4	3.0	0.868017	0.000124	1.508713	0.000458	0.9997	0.00015	0.0	success		results/cross_method_boundary/runs/GSE267401/core/bench/method_benchmark.tsv
GSE267401	GSM8265211_CTC21P	M0_expr_kmeans	expression-only k-means	6	3.0	0.689694	0.000355	1.185359	7.6e-05	0.998047	0.000977	0.0	success		results/cross_method_boundary/runs/GSE267401/core/bench/method_benchmark.tsv
GSE267401	GSM8265212_CTC21M	M0_expr_kmeans	expression-only k-means	4	3.0	0.670657	0.00088	0.988235	0.001856	0.989342	0.005282	0.0	success		results/cross_method_boundary/runs/GSE267401/core/bench/method_benchmark.tsv
GSE267401	GSM8265212_CTC21M	M0_expr_kmeans	expression-only k-means	6	3.0	0.670271	0.002103	1.099447	0.000889	0.946425	0.025452	0.0	success		results/cross_method_boundary/runs/GSE267401/core/bench/method_benchmark.tsv
GSE267401	GSM8265213_CTC17P	M0_expr_kmeans	expression-only k-means	4	3.0	0.700439	0.001948	0.623759	0.001998	0.931103	0.034349	0.0	success		results/cross_method_boundary/runs/GSE267401/core/bench/method_benchmark.tsv
GSE267401	GSM8265213_CTC17P	M0_expr_kmeans	expression-only k-means	6	3.0	0.727089	0.00533	0.705955	0.000743	0.962194	0.015498	0.0	success		results/cross_method_boundary/runs/GSE267401/core/bench/method_benchmark.tsv
GSE267401	GSM8265214_CTC17M	M0_expr_kmeans	expression-only k-means	4	3.0	0.612676	0.000333	0.169067	0.000257	0.987872	0.003859	0.0	success		results/cross_method_boundary/runs/GSE267401/core/bench/method_benchmark.tsv
GSE267401	GSM8265214_CTC17M	M0_expr_kmeans	expression-only k-means	6	3.0	0.516852	0.000263	0.302133	6.8e-05	0.992861	0.00357	0.0	success		results/cross_method_boundary/runs/GSE267401/core/bench/method_benchmark.tsv
GSE285505	GSM8703563_Tumor19	M0_expr_kmeans	expression-only k-means	4	3.0	0.661895	0.001718	0.265533	0.000554	0.984976	0.005726	0.0	success		results/cross_method_boundary/runs/GSE285505/core/bench/method_benchmark.tsv
GSE285505	GSM8703563_Tumor19	M0_expr_kmeans	expression-only k-means	6	3.0	0.576343	0.000668	0.275026	0.000188	0.988659	0.002891	0.0	success		results/cross_method_boundary/runs/GSE285505/core/bench/method_benchmark.tsv
GSE285505	GSM8703564_Tumor20	M0_expr_kmeans	expression-only k-means	4	3.0	0.810419	0.002022	0.661537	0.000258	0.97748	0.011247	0.0	success		results/cross_method_boundary/runs/GSE285505/core/bench/method_benchmark.tsv
GSE285505	GSM8703564_Tumor20	M0_expr_kmeans	expression-only k-means	6	3.0	0.738037	0.000775	0.82449	0.002338	0.994119	0.002941	0.0	success		results/cross_method_boundary/runs/GSE285505/core/bench/method_benchmark.tsv
GSE285505	GSM8703565_Tumor24	M0_expr_kmeans	expression-only k-means	4	3.0	0.792544	9.4e-05	0.545445	0.001949	0.988232	0.005884	0.0	success		results/cross_method_boundary/runs/GSE285505/core/bench/method_benchmark.tsv
GSE285505	GSM8703565_Tumor24	M0_expr_kmeans	expression-only k-means	6	3.0	0.723407	0.000187	0.571883	9.5e-05	0.998882	0.000559	0.0	success		results/cross_method_boundary/runs/GSE285505/core/bench/method_benchmark.tsv
GSE285505	GSM8703566_Tumor26	M0_expr_kmeans	expression-only k-means	4	3.0	0.648755	0.000244	0.277132	0.000889	0.989471	0.005258	0.0	success		results/cross_method_boundary/runs/GSE285505/core/bench/method_benchmark.tsv
GSE285505	GSM8703566_Tumor26	M0_expr_kmeans	expression-only k-means	6	3.0	0.590581	0.000781	0.33447	0.011552	0.897387	0.050519	0.0	success		results/cross_method_boundary/runs/GSE285505/core/bench/method_benchmark.tsv
GSE311294	GSM9322957_TR11_206	M0_expr_kmeans	expression-only k-means	4	3.0	0.725726	2.2e-05	1.406865	0.000157	0.999392	0.000304	0.0	success		results/cross_method_boundary/runs/GSE311294/core/bench/method_benchmark.tsv
GSE311294	GSM9322957_TR11_206	M0_expr_kmeans	expression-only k-means	6	3.0	0.677312	0.000178	1.282354	0.000809	0.996762	0.000825	0.0	success		results/cross_method_boundary/runs/GSE311294/core/bench/method_benchmark.tsv
GSE311294	GSM9322958_TR11_16184	M0_expr_kmeans	expression-only k-means	4	3.0	0.725556	0.000123	1.009463	4.9e-05	0.994628	0.002686	0.0	success		results/cross_method_boundary/runs/GSE311294/core/bench/method_benchmark.tsv
GSE311294	GSM9322958_TR11_16184	M0_expr_kmeans	expression-only k-means	6	3.0	0.66399	0.004737	0.974543	0.007062	0.83413	0.082543	0.0	success		results/cross_method_boundary/runs/GSE311294/core/bench/method_benchmark.tsv
GSE311294	GSM9322959_TR11_18105	M0_expr_kmeans	expression-only k-means	4	3.0	0.801162	0.000318	0.993546	0.000551	0.99697	0.001515	0.0	success		results/cross_method_boundary/runs/GSE311294/core/bench/method_benchmark.tsv
GSE311294	GSM9322959_TR11_18105	M0_expr_kmeans	expression-only k-means	6	3.0	0.732644	0.00025	0.8157	0.013029	0.952307	0.02335	0.0	success		results/cross_method_boundary/runs/GSE311294/core/bench/method_benchmark.tsv
GSE311294	GSM9322960_TR11_21723	M0_expr_kmeans	expression-only k-means	4	3.0	0.865352	1.9e-05	1.499702	6e-05	0.998028	0.000986	0.0	success		results/cross_method_boundary/runs/GSE311294/core/bench/method_benchmark.tsv
GSE311294	GSM9322960_TR11_21723	M0_expr_kmeans	expression-only k-means	6	3.0	0.754661	7.6e-05	1.130968	8.6e-05	0.999224	0.000388	0.0	success		results/cross_method_boundary/runs/GSE311294/core/bench/method_benchmark.tsv
GSE311294	GSM9322961_TR16_23542	M0_expr_kmeans	expression-only k-means	4	3.0	0.867295	0.0	0.837092	0.0	1.0	0.0	0.0	success		results/cross_method_boundary/runs/GSE311294/core/bench/method_benchmark.tsv
GSE311294	GSM9322961_TR16_23542	M0_expr_kmeans	expression-only k-means	6	3.0	0.759275	0.000712	0.891716	0.002704	0.995125	0.002066	0.0	success		results/cross_method_boundary/runs/GSE311294/core/bench/method_benchmark.tsv
GSE267401	GSM8265211_CTC21P	M1_spatial_concat_kmeans	coordinate-augmented k-means	4	3.0	0.868266	0.0	1.509629	0.0	1.0	0.0	0.0	success		results/cross_method_boundary/runs/GSE267401/core/bench/method_benchmark.tsv
GSE267401	GSM8265211_CTC21P	M1_spatial_concat_kmeans	coordinate-augmented k-means	6	3.0	0.689375	0.000124	1.1855	0.000146	0.998147	0.000927	0.0	success		results/cross_method_boundary/runs/GSE267401/core/bench/method_benchmark.tsv
GSE267401	GSM8265212_CTC21M	M1_spatial_concat_kmeans	coordinate-augmented k-means	4	3.0	0.671559	0.000708	0.990284	0.001548	0.986798	0.006591	0.0	success		results/cross_method_boundary/runs/GSE267401/core/bench/method_benchmark.tsv
GSE267401	GSM8265212_CTC21M	M1_spatial_concat_kmeans	coordinate-augmented k-means	6	3.0	0.670915	0.002446	1.099443	0.000887	0.916375	0.038376	0.0	success		results/cross_method_boundary/runs/GSE267401/core/bench/method_benchmark.tsv
GSE267401	GSM8265213_CTC17P	M1_spatial_concat_kmeans	coordinate-augmented k-means	4	3.0	0.702186	0.000627	0.623717	0.000362	0.981075	0.009431	0.0	success		results/cross_method_boundary/runs/GSE267401/core/bench/method_benchmark.tsv
GSE267401	GSM8265213_CTC17P	M1_spatial_concat_kmeans	coordinate-augmented k-means	6	3.0	0.729374	0.001008	0.705726	0.00026	0.994573	0.002706	0.0	success		results/cross_method_boundary/runs/GSE267401/core/bench/method_benchmark.tsv
GSE267401	GSM8265214_CTC17M	M1_spatial_concat_kmeans	coordinate-augmented k-means	4	3.0	0.612256	0.00021	0.169288	0.000343	0.976971	0.011514	0.0	success		results/cross_method_boundary/runs/GSE267401/core/bench/method_benchmark.tsv
GSE267401	GSM8265214_CTC17M	M1_spatial_concat_kmeans	coordinate-augmented k-means	6	3.0	0.515206	0.001016	0.303325	0.000891	0.990546	0.003235	0.0	success		results/cross_method_boundary/runs/GSE267401/core/bench/method_benchmark.tsv
GSE285505	GSM8703563_Tumor19	M1_spatial_concat_kmeans	coordinate-augmented k-means	4	3.0	0.667048	0.000429	0.26893	0.000949	0.980447	0.001096	0.0	success		results/cross_method_boundary/runs/GSE285505/core/bench/method_benchmark.tsv
GSE285505	GSM8703563_Tumor19	M1_spatial_concat_kmeans	coordinate-augmented k-means	6	3.0	0.577107	0.01398	0.27533	0.001058	0.853015	0.046549	0.0	success		results/cross_method_boundary/runs/GSE285505/core/bench/method_benchmark.tsv
GSE285505	GSM8703564_Tumor20	M1_spatial_concat_kmeans	coordinate-augmented k-means	4	3.0	0.810756	0.002022	0.663085	7.1e-05	0.97748	0.01126	0.0	success		results/cross_method_boundary/runs/GSE285505/core/bench/method_benchmark.tsv
GSE285505	GSM8703564_Tumor20	M1_spatial_concat_kmeans	coordinate-augmented k-means	6	3.0	0.737498	0.00128	0.825857	0.001416	0.994909	0.002544	0.0	success		results/cross_method_boundary/runs/GSE285505/core/bench/method_benchmark.tsv
GSE285505	GSM8703565_Tumor24	M1_spatial_concat_kmeans	coordinate-augmented k-means	4	3.0	0.793105	0.001286	0.549479	0.002047	0.956109	0.021925	0.0	success		results/cross_method_boundary/runs/GSE285505/core/bench/method_benchmark.tsv
GSE285505	GSM8703565_Tumor24	M1_spatial_concat_kmeans	coordinate-augmented k-means	6	3.0	0.724857	0.000561	0.572465	0.000269	0.979893	0.010032	0.0	success		results/cross_method_boundary/runs/GSE285505/core/bench/method_benchmark.tsv
GSE285505	GSM8703566_Tumor26	M1_spatial_concat_kmeans	coordinate-augmented k-means	4	3.0	0.648853	0.0	0.276883	0.0	1.0	0.0	0.0	success		results/cross_method_boundary/runs/GSE285505/core/bench/method_benchmark.tsv
GSE285505	GSM8703566_Tumor26	M1_spatial_concat_kmeans	coordinate-augmented k-means	6	3.0	0.592191	0.00122	0.34075	0.012429	0.925435	0.036121	0.0	success		results/cross_method_boundary/runs/GSE285505/core/bench/method_benchmark.tsv
GSE311294	GSM9322957_TR11_206	M1_spatial_concat_kmeans	coordinate-augmented k-means	4	3.0	0.725726	8.9e-05	1.406865	0.0	0.998655	0.000672	0.0	success		results/cross_method_boundary/runs/GSE311294/core/bench/method_benchmark.tsv
GSE311294	GSM9322957_TR11_206	M1_spatial_concat_kmeans	coordinate-augmented k-means	6	3.0	0.678024	0.001024	1.281801	0.000386	0.988286	0.005834	0.0	success		results/cross_method_boundary/runs/GSE311294/core/bench/method_benchmark.tsv
GSE311294	GSM9322958_TR11_16184	M1_spatial_concat_kmeans	coordinate-augmented k-means	4	3.0	0.725627	0.0	1.009016	0.0	1.0	0.0	0.0	success		results/cross_method_boundary/runs/GSE311294/core/bench/method_benchmark.tsv
GSE311294	GSM9322958_TR11_16184	M1_spatial_concat_kmeans	coordinate-augmented k-means	6	3.0	0.663532	0.004508	0.974387	0.007992	0.827783	0.085521	0.0	success		results/cross_method_boundary/runs/GSE311294/core/bench/method_benchmark.tsv
GSE311294	GSM9322959_TR11_18105	M1_spatial_concat_kmeans	coordinate-augmented k-means	4	3.0	0.800481	0.000522	0.992254	0.000801	0.996095	0.001953	0.0	success		results/cross_method_boundary/runs/GSE311294/core/bench/method_benchmark.tsv
GSE311294	GSM9322959_TR11_18105	M1_spatial_concat_kmeans	coordinate-augmented k-means	6	3.0	0.73278	0.000159	0.817398	0.00573	0.973752	0.007618	0.0	success		results/cross_method_boundary/runs/GSE311294/core/bench/method_benchmark.tsv
GSE311294	GSM9322960_TR11_21723	M1_spatial_concat_kmeans	coordinate-augmented k-means	4	3.0	0.865773	0.000229	1.499261	0.000161	0.997521	0.00124	0.0	success		results/cross_method_boundary/runs/GSE311294/core/bench/method_benchmark.tsv
GSE311294	GSM9322960_TR11_21723	M1_spatial_concat_kmeans	coordinate-augmented k-means	6	3.0	0.754241	0.000382	1.132606	0.000375	0.99651	0.000761	0.0	success		results/cross_method_boundary/runs/GSE311294/core/bench/method_benchmark.tsv
GSE311294	GSM9322961_TR16_23542	M1_spatial_concat_kmeans	coordinate-augmented k-means	4	3.0	0.86777	0.0	0.836362	0.0	1.0	0.0	0.0	success		results/cross_method_boundary/runs/GSE311294/core/bench/method_benchmark.tsv
GSE311294	GSM9322961_TR16_23542	M1_spatial_concat_kmeans	coordinate-augmented k-means	6	3.0	0.758837	0.00011	0.892803	0.000542	0.999022	0.000489	0.0	success		results/cross_method_boundary/runs/GSE311294/core/bench/method_benchmark.tsv
GSE267401	GSM8265211_CTC21P	M2_spatial_ward	spatial Ward	4	1.0	0.954584	0.0	1.71017	0.0			0.0	success		results/cross_method_boundary/runs/GSE267401/ward/bench/method_benchmark.tsv
GSE267401	GSM8265211_CTC21P	M2_spatial_ward	spatial Ward	6	1.0	0.935252	0.0	1.246279	0.0			0.0	success		results/cross_method_boundary/runs/GSE267401/ward/bench/method_benchmark.tsv
GSE267401	GSM8265212_CTC21M	M2_spatial_ward	spatial Ward	4	1.0	0.960264	0.0	0.892387	0.0			0.0	success		results/cross_method_boundary/runs/GSE267401/ward/bench/method_benchmark.tsv
GSE267401	GSM8265212_CTC21M	M2_spatial_ward	spatial Ward	6	1.0	0.934732	0.0	0.972389	0.0			0.0	success		results/cross_method_boundary/runs/GSE267401/ward/bench/method_benchmark.tsv
GSE267401	GSM8265213_CTC17P	M2_spatial_ward	spatial Ward	4	1.0	0.983696	0.0	0.677255	0.0			0.0	success		results/cross_method_boundary/runs/GSE267401/ward/bench/method_benchmark.tsv
GSE267401	GSM8265213_CTC17P	M2_spatial_ward	spatial Ward	6	1.0	0.963764	0.0	0.551697	0.0			0.0	success		results/cross_method_boundary/runs/GSE267401/ward/bench/method_benchmark.tsv
GSE267401	GSM8265214_CTC17M	M2_spatial_ward	spatial Ward	4	1.0	0.959253	0.0	0.20753	0.0			0.0	success		results/cross_method_boundary/runs/GSE267401/ward/bench/method_benchmark.tsv
GSE267401	GSM8265214_CTC17M	M2_spatial_ward	spatial Ward	6	1.0	0.938932	0.0	0.252745	0.0			0.0	success		results/cross_method_boundary/runs/GSE267401/ward/bench/method_benchmark.tsv
GSE285505	GSM8703563_Tumor19	M2_spatial_ward	spatial Ward	4	1.0	0.938925	0.0	0.358901	0.0			0.0	success		results/cross_method_boundary/runs/GSE285505/ward/bench/method_benchmark.tsv
GSE285505	GSM8703563_Tumor19	M2_spatial_ward	spatial Ward	6	1.0	0.907243	0.0	0.327486	0.0			0.0	success		results/cross_method_boundary/runs/GSE285505/ward/bench/method_benchmark.tsv
GSE285505	GSM8703564_Tumor20	M2_spatial_ward	spatial Ward	4	1.0	0.932673	0.0	0.778444	0.0			0.0	success		results/cross_method_boundary/runs/GSE285505/ward/bench/method_benchmark.tsv
GSE285505	GSM8703564_Tumor20	M2_spatial_ward	spatial Ward	6	1.0	0.914881	0.0	0.778444	0.0			0.0	success		results/cross_method_boundary/runs/GSE285505/ward/bench/method_benchmark.tsv
GSE285505	GSM8703565_Tumor24	M2_spatial_ward	spatial Ward	4	1.0	0.909206	0.0	0.533561	0.0			0.0	success		results/cross_method_boundary/runs/GSE285505/ward/bench/method_benchmark.tsv
GSE285505	GSM8703565_Tumor24	M2_spatial_ward	spatial Ward	6	1.0	0.895219	0.0	0.492213	0.0			0.0	success		results/cross_method_boundary/runs/GSE285505/ward/bench/method_benchmark.tsv
GSE285505	GSM8703566_Tumor26	M2_spatial_ward	spatial Ward	4	1.0	0.912592	0.0	0.396823	0.0			0.0	success		results/cross_method_boundary/runs/GSE285505/ward/bench/method_benchmark.tsv
GSE285505	GSM8703566_Tumor26	M2_spatial_ward	spatial Ward	6	1.0	0.895559	0.0	0.348608	0.0			0.0	success		results/cross_method_boundary/runs/GSE285505/ward/bench/method_benchmark.tsv
GSE311294	GSM9322957_TR11_206	M2_spatial_ward	spatial Ward	4	1.0	0.920052	0.0	1.222034	0.0			0.0	success		results/cross_method_boundary/runs/GSE311294/ward/bench/method_benchmark.tsv
GSE311294	GSM9322957_TR11_206	M2_spatial_ward	spatial Ward	6	1.0	0.889898	0.0	1.005333	0.0			0.0	success		results/cross_method_boundary/runs/GSE311294/ward/bench/method_benchmark.tsv
GSE311294	GSM9322958_TR11_16184	M2_spatial_ward	spatial Ward	4	1.0	0.888595	0.0	0.865706	0.0			0.0	success		results/cross_method_boundary/runs/GSE311294/ward/bench/method_benchmark.tsv
GSE311294	GSM9322958_TR11_16184	M2_spatial_ward	spatial Ward	6	1.0	0.880776	0.0	1.003709	0.0			0.0	success		results/cross_method_boundary/runs/GSE311294/ward/bench/method_benchmark.tsv
GSE311294	GSM9322959_TR11_18105	M2_spatial_ward	spatial Ward	4	1.0	0.944142	0.0	0.57029	0.0			0.0	success		results/cross_method_boundary/runs/GSE311294/ward/bench/method_benchmark.tsv
GSE311294	GSM9322959_TR11_18105	M2_spatial_ward	spatial Ward	6	1.0	0.920773	0.0	0.380809	0.0			0.0	success		results/cross_method_boundary/runs/GSE311294/ward/bench/method_benchmark.tsv
GSE311294	GSM9322960_TR11_21723	M2_spatial_ward	spatial Ward	4	1.0	0.958658	0.0	1.265169	0.0			0.0	success		results/cross_method_boundary/runs/GSE311294/ward/bench/method_benchmark.tsv
GSE311294	GSM9322960_TR11_21723	M2_spatial_ward	spatial Ward	6	1.0	0.941006	0.0	0.970359	0.0			0.0	success		results/cross_method_boundary/runs/GSE311294/ward/bench/method_benchmark.tsv
GSE311294	GSM9322961_TR16_23542	M2_spatial_ward	spatial Ward	4	1.0	0.944457	0.0	0.844031	0.0			0.0	success		results/cross_method_boundary/runs/GSE311294/ward/bench/method_benchmark.tsv
GSE311294	GSM9322961_TR16_23542	M2_spatial_ward	spatial Ward	6	1.0	0.908341	0.0	0.629938	0.0			0.0	success		results/cross_method_boundary/runs/GSE311294/ward/bench/method_benchmark.tsv
GSE267401	GSM8265211_CTC21P	M3_spatial_leiden	spatial Leiden	4	3.0	0.975782	0.001652	1.052559	0.060052	0.449337	0.0	0.333333	success		results/cross_method_boundary/runs/GSE267401/core/bench/method_benchmark.tsv
GSE267401	GSM8265211_CTC21P	M3_spatial_leiden	spatial Leiden	6	3.0	0.965281	0.0	1.203858	0.0			0.666667	success		results/cross_method_boundary/runs/GSE267401/core/bench/method_benchmark.tsv
GSE267401	GSM8265212_CTC21M	M3_spatial_leiden	spatial Leiden	4	3.0	0.992877	8.6e-05	0.604307	0.008608	0.934074	0.007373	0.0	success		results/cross_method_boundary/runs/GSE267401/core/bench/method_benchmark.tsv
GSE267401	GSM8265212_CTC21M	M3_spatial_leiden	spatial Leiden	6	3.0	0.977429	0.002253	0.783497	0.139539	0.436171	0.128966	0.0	success		results/cross_method_boundary/runs/GSE267401/core/bench/method_benchmark.tsv
GSE267401	GSM8265213_CTC17P	M3_spatial_leiden	spatial Leiden	4	3.0	0.991714	0.002038	0.560813	0.055021	0.661288	0.14108	0.0	success		results/cross_method_boundary/runs/GSE267401/core/bench/method_benchmark.tsv
GSE267401	GSM8265213_CTC17P	M3_spatial_leiden	spatial Leiden	6	3.0	0.986697	0.000358	0.510724	0.030471	0.87605	0.0	0.333333	success		results/cross_method_boundary/runs/GSE267401/core/bench/method_benchmark.tsv
GSE267401	GSM8265214_CTC17M	M3_spatial_leiden	spatial Leiden	4	3.0	0.982447	8.8e-05	0.234975	0.006083	0.775059	0.099339	0.0	success		results/cross_method_boundary/runs/GSE267401/core/bench/method_benchmark.tsv
GSE267401	GSM8265214_CTC17M	M3_spatial_leiden	spatial Leiden	6	3.0	0.971481	0.00014	0.228777	0.003296	0.899949	0.0	0.333333	success		results/cross_method_boundary/runs/GSE267401/core/bench/method_benchmark.tsv
GSE285505	GSM8703563_Tumor19	M3_spatial_leiden	spatial Leiden	4	3.0	0.969057	0.001169	0.216759	0.015507	0.504558	0.0	0.333333	success		results/cross_method_boundary/runs/GSE285505/core/bench/method_benchmark.tsv
GSE285505	GSM8703563_Tumor19	M3_spatial_leiden	spatial Leiden	6	3.0	0.957486	0.000644	0.204384	0.010977	0.509662	0.061556	0.0	success		results/cross_method_boundary/runs/GSE285505/core/bench/method_benchmark.tsv
